,Unnamed: 0,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
20,813976,CA,Canada,Alberta,,,CA-AB,,2020-03-06,-0.0017428472100148916,0.00768819981105417,-0.0016718422902694539,0.0027566713227912985,0.0049492122775845375,-0.0005265245443510231
21,813977,CA,Canada,Alberta,,,CA-AB,,2020-03-07,-0.005042887801831656,-0.0006691780181621343,-0.011830758121327625,-0.008802110203251888,0.0013836258776567295,0.0008314740380117226
22,813978,CA,Canada,Alberta,,,CA-AB,,2020-03-08,-0.013066848795410571,-0.006105134628910227,-0.08561173328509045,-0.018249017766062355,-0.006245052663581789,0.0014925354279635302
23,813979,CA,Canada,Alberta,,,CA-AB,,2020-03-09,-0.003129284298774891,0.004010696263329028,-0.00522280097803882,-0.0021582356847571283,0.006002754085312411,-0.0007018064414974841
24,813980,CA,Canada,Alberta,,,CA-AB,,2020-03-10,0.002174067239711782,0.002277798574481946,0.015209027457348305,-0.0025912591405741624,0.004400712174637158,-0.0006769147428498597
25,813981,CA,Canada,Alberta,,,CA-AB,,2020-03-11,-0.0013994325713161994,0.00931650919463371,0.01154195410347075,-0.005443200334535507,0.0031717444606752655,0.00011269392947569801
26,813982,CA,Canada,Alberta,,,CA-AB,,2020-03-12,-0.00728295233713993,0.010964079801283066,-0.031763741517157586,-0.007629747500796455,0.0004223387814435848,0.0006403549679085902
27,813983,CA,Canada,Alberta,,,CA-AB,,2020-03-13,-0.012870854995376468,0.0001224757088922828,-0.027662374697169076,-0.009091086714681958,-0.003245913893287429,0.0014444982686900795
28,813984,CA,Canada,Alberta,,,CA-AB,,2020-03-14,-0.01668034472753542,-0.0050619248064524055,-0.0550607843076369,-0.01985243064818015,-0.0044466215615067166,0.0026232952267865066
29,813985,CA,Canada,Alberta,,,CA-AB,,2020-03-15,-0.0259217746081207,-0.010183993764534,-0.10609516289848867,-0.021524396912410686,-0.009461557355414844,0.002475517585866481
30,813986,CA,Canada,Alberta,,,CA-AB,,2020-03-16,-0.007627070269112987,0.008455959791223924,-0.04464379367036823,-0.019701312230520532,-0.005353638055752691,0.0011029346095883987
31,813987,CA,Canada,Alberta,,,CA-AB,,2020-03-17,-0.002467211114757162,0.0012456144729900717,-0.03411334297510098,-0.018475892241912775,-0.004825068795034268,0.0014663985281876256
32,813988,CA,Canada,Alberta,,,CA-AB,,2020-03-18,-0.008728345944408673,0.004347531235568484,-0.06432996157720734,-0.020708377290700106,-0.004630527995516091,0.0021581657947769128
33,813989,CA,Canada,Alberta,,,CA-AB,,2020-03-19,-0.010262927902102125,-0.0027897921637636586,-0.0811188047625835,-0.024118107737340033,-0.004015586539049672,0.0027378289850197367
34,813990,CA,Canada,Alberta,,,CA-AB,,2020-03-20,-0.002336592720745766,0.012569926831828867,0.001677550991022004,-0.010908987858310008,-0.0036795678178956626,0.000999205741604794
35,813991,CA,Canada,Alberta,,,CA-AB,,2020-03-21,0.00029995871333163195,0.008962086235906767,-0.005025612866623551,-0.007950957932184657,-0.0026697457354389305,0.0007134569677708072
36,813992,CA,Canada,Alberta,,,CA-AB,,2020-03-22,-0.004295709219469551,-0.0014596264728610538,-0.010411224101643045,-0.01050742861845486,-0.006262031163905319,0.0019362870405533503
37,813993,CA,Canada,Alberta,,,CA-AB,,2020-03-23,0.001229567586337563,0.007332896027434843,-0.03041432249020068,-0.01320799017792418,0.0005434779631019791,0.0012630253534863052
38,813994,CA,Canada,Alberta,,,CA-AB,,2020-03-24,0.0018550486939478024,0.008917387290785644,-0.018859219899521388,-0.013599184620808632,0.001318001498808768,0.0013374914763454534
39,813995,CA,Canada,Alberta,,,CA-AB,,2020-03-25,0.0036072832504647524,0.01602468154819288,-0.03315866295416289,-0.01140682902816776,0.0027652053676194763,0.0012495409391345526
40,813996,CA,Canada,Alberta,,,CA-AB,,2020-03-26,0.0016312361750990831,0.010599068312610071,-0.015394252579615969,-0.011145106635415201,0.0016304297922159381,0.0003715484328585473
41,813997,CA,Canada,Alberta,,,CA-AB,,2020-03-27,0.003832070069815895,0.015038951972767433,0.008056786381514913,-0.006962019977950897,0.0012900135412053054,-4.148621756106083e-05
42,813998,CA,Canada,Alberta,,,CA-AB,,2020-03-28,-0.0018682848307004908,0.005759823079590274,-0.04524761900155678,-0.014767985604183341,-0.0010008576903238948,0.0012765812244910917
43,813999,CA,Canada,Alberta,,,CA-AB,,2020-03-29,-0.007830036543915904,-0.0022481551217681923,-0.06642811031062044,-0.009282311310324773,-0.0064113464719579745,0.0020839042157591403
44,814000,CA,Canada,Alberta,,,CA-AB,,2020-03-30,-0.003221264262163015,0.0031970441734178057,-0.04732239330480443,-0.014042626790311803,0.0008659033673579439,0.0007853422332329389
45,814001,CA,Canada,Alberta,,,CA-AB,,2020-03-31,-0.00773851756633951,-0.0002638868760136127,-0.054699573028130555,-0.014796015245119568,-0.00014248061362622248,0.0016263136724530153
46,814002,CA,Canada,Alberta,,,CA-AB,,2020-04-01,0.002124531881207632,0.0143762693613022,-0.04732239330480443,-0.01388652113155172,0.0004700405286172176,0.001274370977660264
47,814003,CA,Canada,Alberta,,,CA-AB,,2020-04-02,-0.0007509064821191174,0.013468447925867044,-0.031236952192968057,-0.009833351987108606,0.0014516381928735245,0.001035547740449948
48,814004,CA,Canada,Alberta,,,CA-AB,,2020-04-03,-0.003122013121492201,0.007699983337057824,-0.02271260109206653,-0.011851773323619296,-0.0008484920858717847,0.0009725724768605133
49,814005,CA,Canada,Alberta,,,CA-AB,,2020-04-04,-0.0003510922274726331,0.007361579451876094,-0.005916375311110986,-0.006592411487344414,-0.004099836936491994,0.0004952210229569993
50,814006,CA,Canada,Alberta,,,CA-AB,,2020-04-05,-0.009464440707010774,-0.0025825553648940137,-0.0902432753891345,-0.013521671419474217,-0.007381991741878483,0.002697916202480277
51,814007,CA,Canada,Alberta,,,CA-AB,,2020-04-06,0.0018038350174701316,0.007408705439463823,-0.03953541931460148,-0.010856934593697281,7.963958527898917e-06,0.0008731612025572548
52,814008,CA,Canada,Alberta,,,CA-AB,,2020-04-07,0.0009801977032811362,0.0045473686159168535,-0.05450136596685411,-0.01495176070272223,-0.0008765052396176819,0.0018905536456263528
53,814009,CA,Canada,Alberta,,,CA-AB,,2020-04-08,0.0024909719230343593,0.010400922411169957,-0.02387605100451061,-0.013052655686588343,-0.0006319521432457743,0.0009858531903474263
54,814010,CA,Canada,Alberta,,,CA-AB,,2020-04-09,0.00013479242675844218,0.006281701147976792,-0.0016992776387878515,-0.010647269599274424,-0.0018815181096615771,0.0007853422332329389
55,814011,CA,Canada,Alberta,,,CA-AB,,2020-04-10,0.023312545443357147,0.05331331718699299,-0.017651787209487714,-0.005527541902775358,-0.0024315962899185356,0.0008931421652126216
56,814012,CA,Canada,Alberta,,,CA-AB,,2020-04-11,-0.0026195259986824633,-0.0010289526160844242,-0.02410626454262436,-0.008834988031452296,-0.0062420583835521735,0.0006903572738252686
57,814013,CA,Canada,Alberta,,,CA-AB,,2020-04-12,0.009192112178877592,0.02538113848566514,-0.08405761804967543,-0.008913517867043497,-0.003139158831752584,0.002108656845724094
