,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
830353,CA,Canada,New Brunswick,,,CA-NB,,2020-03-29,-42.0,-20.0,101.0,-47.0,-35.0,8.0
830354,CA,Canada,New Brunswick,,,CA-NB,,2020-03-30,-49.0,-31.0,-24.0,-58.0,-55.0,20.0
830355,CA,Canada,New Brunswick,,,CA-NB,,2020-03-31,-50.0,-27.0,-23.0,-60.0,-56.0,20.0
830356,CA,Canada,New Brunswick,,,CA-NB,,2020-04-01,-52.0,-29.0,-42.0,-61.0,-57.0,22.0
830357,CA,Canada,New Brunswick,,,CA-NB,,2020-04-02,-51.0,-28.0,-43.0,-61.0,-57.0,23.0
830358,CA,Canada,New Brunswick,,,CA-NB,,2020-04-03,-50.0,-23.0,-42.0,-60.0,-56.0,25.0
830359,CA,Canada,New Brunswick,,,CA-NB,,2020-04-04,-54.0,-32.0,-27.0,-55.0,-42.0,15.0
830360,CA,Canada,New Brunswick,,,CA-NB,,2020-04-05,-43.0,-23.0,78.0,-53.0,-37.0,8.0
830361,CA,Canada,New Brunswick,,,CA-NB,,2020-04-06,-44.0,-30.0,-3.0,-58.0,-56.0,20.0
830362,CA,Canada,New Brunswick,,,CA-NB,,2020-04-07,-46.0,-24.0,-12.0,-57.0,-57.0,20.0
830363,CA,Canada,New Brunswick,,,CA-NB,,2020-04-08,-42.0,-16.0,-7.0,-54.0,-57.0,20.0
830364,CA,Canada,New Brunswick,,,CA-NB,,2020-04-09,-30.0,4.0,-16.0,-54.0,-57.0,20.0
830365,CA,Canada,New Brunswick,,,CA-NB,,2020-04-10,-85.0,-79.0,-62.0,-81.0,-83.0,35.0
830366,CA,Canada,New Brunswick,,,CA-NB,,2020-04-11,-48.0,-15.0,-40.0,-57.0,-41.0,15.0
830367,CA,Canada,New Brunswick,,,CA-NB,,2020-04-12,-68.0,-64.0,70.0,-54.0,-45.0,10.0
830368,CA,Canada,New Brunswick,,,CA-NB,,2020-04-13,-49.0,-36.0,-39.0,-66.0,-64.0,23.0
830369,CA,Canada,New Brunswick,,,CA-NB,,2020-04-14,-40.0,-21.0,15.0,-52.0,-56.0,20.0
830370,CA,Canada,New Brunswick,,,CA-NB,,2020-04-15,-38.0,-19.0,-1.0,-55.0,-56.0,20.0
830371,CA,Canada,New Brunswick,,,CA-NB,,2020-04-16,-39.0,-21.0,-10.0,-54.0,-56.0,22.0
830372,CA,Canada,New Brunswick,,,CA-NB,,2020-04-17,-43.0,-24.0,-24.0,-59.0,-55.0,24.0
830373,CA,Canada,New Brunswick,,,CA-NB,,2020-04-18,-47.0,-30.0,-9.0,,-37.0,13.0
830374,CA,Canada,New Brunswick,,,CA-NB,,2020-04-19,-34.0,-19.0,107.0,-43.0,-33.0,7.0
830375,CA,Canada,New Brunswick,,,CA-NB,,2020-04-20,-34.0,-25.0,1.0,-53.0,-53.0,19.0
830376,CA,Canada,New Brunswick,,,CA-NB,,2020-04-21,-34.0,-19.0,18.0,-51.0,-54.0,19.0
830377,CA,Canada,New Brunswick,,,CA-NB,,2020-04-22,-42.0,-25.0,-29.0,-56.0,-55.0,21.0
830378,CA,Canada,New Brunswick,,,CA-NB,,2020-04-23,-39.0,-20.0,-14.0,-52.0,-54.0,21.0
830379,CA,Canada,New Brunswick,,,CA-NB,,2020-04-24,-40.0,-21.0,4.0,-51.0,-53.0,21.0
830380,CA,Canada,New Brunswick,,,CA-NB,,2020-04-25,-40.0,-24.0,35.0,,-34.0,10.0
830381,CA,Canada,New Brunswick,,,CA-NB,,2020-04-26,-24.0,-11.0,169.0,-39.0,-27.0,4.0
830382,CA,Canada,New Brunswick,,,CA-NB,,2020-04-27,-33.0,-25.0,-17.0,-56.0,-51.0,18.0
830383,CA,Canada,New Brunswick,,,CA-NB,,2020-04-28,-32.0,-16.0,-2.0,-50.0,-52.0,14.0
830384,CA,Canada,New Brunswick,,,CA-NB,,2020-04-29,-29.0,-16.0,50.0,-47.0,-52.0,17.0
830385,CA,Canada,New Brunswick,,,CA-NB,,2020-04-30,-28.0,-14.0,41.0,-45.0,-51.0,18.0
830386,CA,Canada,New Brunswick,,,CA-NB,,2020-05-01,-36.0,-20.0,-15.0,-54.0,-51.0,20.0
830387,CA,Canada,New Brunswick,,,CA-NB,,2020-05-02,-39.0,-24.0,8.0,,-33.0,11.0
830388,CA,Canada,New Brunswick,,,CA-NB,,2020-05-03,-19.0,-9.0,223.0,-29.0,-25.0,3.0
830389,CA,Canada,New Brunswick,,,CA-NB,,2020-05-04,-30.0,-22.0,-6.0,-53.0,-49.0,17.0
830390,CA,Canada,New Brunswick,,,CA-NB,,2020-05-05,-33.0,-19.0,-12.0,-55.0,-50.0,18.0
830391,CA,Canada,New Brunswick,,,CA-NB,,2020-05-06,-25.0,-10.0,76.0,-38.0,-48.0,15.0
830392,CA,Canada,New Brunswick,,,CA-NB,,2020-05-07,-28.0,-12.0,31.0,-43.0,-49.0,17.0
830393,CA,Canada,New Brunswick,,,CA-NB,,2020-05-08,-31.0,-11.0,18.0,-46.0,-47.0,18.0
830394,CA,Canada,New Brunswick,,,CA-NB,,2020-05-09,-43.0,-18.0,-45.0,-56.0,-31.0,13.0
830395,CA,Canada,New Brunswick,,,CA-NB,,2020-05-10,-14.0,7.0,72.0,-32.0,-17.0,4.0
830396,CA,Canada,New Brunswick,,,CA-NB,,2020-05-11,-21.0,-15.0,90.0,-39.0,-44.0,14.0
830397,CA,Canada,New Brunswick,,,CA-NB,,2020-05-12,-28.0,-15.0,-2.0,-48.0,-46.0,17.0
830398,CA,Canada,New Brunswick,,,CA-NB,,2020-05-13,-19.0,-7.0,59.0,-33.0,-45.0,15.0
830399,CA,Canada,New Brunswick,,,CA-NB,,2020-05-14,-17.0,-6.0,88.0,-32.0,-45.0,13.0
830400,CA,Canada,New Brunswick,,,CA-NB,,2020-05-15,-24.0,-9.0,89.0,-36.0,-46.0,15.0
830401,CA,Canada,New Brunswick,,,CA-NB,,2020-05-16,-30.0,-16.0,67.0,-36.0,-23.0,7.0
830402,CA,Canada,New Brunswick,,,CA-NB,,2020-05-17,-2.0,12.0,,-18.0,-13.0,-1.0
830403,CA,Canada,New Brunswick,,,CA-NB,,2020-05-18,-50.0,-46.0,193.0,-56.0,-72.0,17.0
830404,CA,Canada,New Brunswick,,,CA-NB,,2020-05-19,-8.0,4.0,94.0,-26.0,-40.0,12.0
830405,CA,Canada,New Brunswick,,,CA-NB,,2020-05-20,-5.0,7.0,133.0,-25.0,-40.0,11.0
830406,CA,Canada,New Brunswick,,,CA-NB,,2020-05-21,-7.0,2.0,160.0,-25.0,-41.0,12.0
830407,CA,Canada,New Brunswick,,,CA-NB,,2020-05-22,-16.0,-4.0,138.0,-24.0,-38.0,12.0
830408,CA,Canada,New Brunswick,,,CA-NB,,2020-05-23,-20.0,-9.0,117.0,-20.0,-13.0,4.0
830409,CA,Canada,New Brunswick,,,CA-NB,,2020-05-24,2.0,14.0,,-10.0,-7.0,-2.0
830410,CA,Canada,New Brunswick,,,CA-NB,,2020-05-25,-1.0,-3.0,132.0,-28.0,-38.0,10.0
830411,CA,Canada,New Brunswick,,,CA-NB,,2020-05-26,-8.0,-5.0,131.0,-26.0,-36.0,10.0
830412,CA,Canada,New Brunswick,,,CA-NB,,2020-05-27,-5.0,2.0,129.0,-21.0,-37.0,10.0
830413,CA,Canada,New Brunswick,,,CA-NB,,2020-05-28,-5.0,1.0,156.0,-22.0,-36.0,10.0
830414,CA,Canada,New Brunswick,,,CA-NB,,2020-05-29,-15.0,-3.0,112.0,-27.0,-36.0,11.0
830415,CA,Canada,New Brunswick,,,CA-NB,,2020-05-30,-22.0,-13.0,84.0,-27.0,-8.0,5.0
830416,CA,Canada,New Brunswick,,,CA-NB,,2020-05-31,0.0,12.0,,-14.0,-3.0,-1.0
830417,CA,Canada,New Brunswick,,,CA-NB,,2020-06-01,-3.0,-5.0,99.0,-25.0,-32.0,9.0
830418,CA,Canada,New Brunswick,,,CA-NB,,2020-06-02,-10.0,-6.0,107.0,-22.0,-33.0,9.0
830419,CA,Canada,New Brunswick,,,CA-NB,,2020-06-03,-9.0,-5.0,81.0,-25.0,-33.0,10.0
830420,CA,Canada,New Brunswick,,,CA-NB,,2020-06-04,-7.0,-1.0,152.0,-21.0,-32.0,9.0
830421,CA,Canada,New Brunswick,,,CA-NB,,2020-06-05,-14.0,-3.0,144.0,-24.0,-31.0,9.0
830422,CA,Canada,New Brunswick,,,CA-NB,,2020-06-06,-22.0,-11.0,39.0,-26.0,-7.0,5.0
830423,CA,Canada,New Brunswick,,,CA-NB,,2020-06-07,-4.0,11.0,217.0,-19.0,-3.0,0.0
830424,CA,Canada,New Brunswick,,,CA-NB,,2020-06-08,-5.0,-4.0,128.0,-24.0,-30.0,8.0
830425,CA,Canada,New Brunswick,,,CA-NB,,2020-06-09,-9.0,-5.0,131.0,-23.0,-30.0,8.0
830426,CA,Canada,New Brunswick,,,CA-NB,,2020-06-10,-3.0,2.0,145.0,-14.0,-30.0,8.0
830427,CA,Canada,New Brunswick,,,CA-NB,,2020-06-11,-5.0,-1.0,76.0,-22.0,-31.0,10.0
830428,CA,Canada,New Brunswick,,,CA-NB,,2020-06-12,-11.0,-5.0,143.0,-23.0,-30.0,9.0
830429,CA,Canada,New Brunswick,,,CA-NB,,2020-06-13,-17.0,-10.0,203.0,-8.0,-3.0,1.0
830430,CA,Canada,New Brunswick,,,CA-NB,,2020-06-14,6.0,12.0,,-4.0,2.0,-3.0
830431,CA,Canada,New Brunswick,,,CA-NB,,2020-06-15,3.0,-2.0,173.0,-15.0,-27.0,7.0
830432,CA,Canada,New Brunswick,,,CA-NB,,2020-06-16,2.0,2.0,219.0,-14.0,-29.0,7.0
830433,CA,Canada,New Brunswick,,,CA-NB,,2020-06-17,0.0,4.0,233.0,-13.0,-29.0,6.0
830434,CA,Canada,New Brunswick,,,CA-NB,,2020-06-18,2.0,4.0,250.0,-18.0,-30.0,7.0
830435,CA,Canada,New Brunswick,,,CA-NB,,2020-06-19,-6.0,3.0,235.0,-20.0,-31.0,6.0
830436,CA,Canada,New Brunswick,,,CA-NB,,2020-06-20,-13.0,-3.0,202.0,-12.0,-2.0,0.0
830437,CA,Canada,New Brunswick,,,CA-NB,,2020-06-21,14.0,21.0,,2.0,5.0,-6.0
830438,CA,Canada,New Brunswick,,,CA-NB,,2020-06-22,3.0,-2.0,,-17.0,-31.0,7.0
830439,CA,Canada,New Brunswick,,,CA-NB,,2020-06-23,0.0,1.0,211.0,-15.0,-30.0,7.0
830440,CA,Canada,New Brunswick,,,CA-NB,,2020-06-24,-1.0,3.0,185.0,-16.0,-31.0,7.0
830441,CA,Canada,New Brunswick,,,CA-NB,,2020-06-25,1.0,4.0,196.0,-16.0,-31.0,7.0
830442,CA,Canada,New Brunswick,,,CA-NB,,2020-06-26,-8.0,0.0,186.0,-19.0,-31.0,7.0
830443,CA,Canada,New Brunswick,,,CA-NB,,2020-06-27,-16.0,-8.0,,-11.0,-5.0,0.0
830444,CA,Canada,New Brunswick,,,CA-NB,,2020-06-28,10.0,14.0,,3.0,3.0,-4.0
830445,CA,Canada,New Brunswick,,,CA-NB,,2020-06-29,4.0,-1.0,,-24.0,-33.0,7.0
830446,CA,Canada,New Brunswick,,,CA-NB,,2020-06-30,13.0,21.0,169.0,-15.0,-32.0,6.0
830447,CA,Canada,New Brunswick,,,CA-NB,,2020-07-01,-38.0,-35.0,380.0,-36.0,-67.0,13.0
830448,CA,Canada,New Brunswick,,,CA-NB,,2020-07-02,3.0,9.0,165.0,-20.0,-37.0,8.0
830449,CA,Canada,New Brunswick,,,CA-NB,,2020-07-03,-2.0,5.0,249.0,-19.0,-37.0,6.0
830450,CA,Canada,New Brunswick,,,CA-NB,,2020-07-04,-15.0,-9.0,,-14.0,-7.0,-1.0
830451,CA,Canada,New Brunswick,,,CA-NB,,2020-07-05,11.0,13.0,,-6.0,0.0,-5.0
830452,CA,Canada,New Brunswick,,,CA-NB,,2020-07-06,5.0,2.0,131.0,-25.0,-33.0,7.0
830453,CA,Canada,New Brunswick,,,CA-NB,,2020-07-07,2.0,3.0,220.0,-18.0,-32.0,6.0
830454,CA,Canada,New Brunswick,,,CA-NB,,2020-07-08,-2.0,1.0,87.0,-20.0,-33.0,8.0
830455,CA,Canada,New Brunswick,,,CA-NB,,2020-07-09,4.0,6.0,222.0,-17.0,-32.0,6.0
830456,CA,Canada,New Brunswick,,,CA-NB,,2020-07-10,-7.0,0.0,261.0,-20.0,-32.0,5.0
830457,CA,Canada,New Brunswick,,,CA-NB,,2020-07-11,-16.0,-8.0,160.0,-27.0,-8.0,1.0
830458,CA,Canada,New Brunswick,,,CA-NB,,2020-07-12,11.0,16.0,,-16.0,-1.0,-4.0
830459,CA,Canada,New Brunswick,,,CA-NB,,2020-07-13,5.0,1.0,,-21.0,-32.0,5.0
830460,CA,Canada,New Brunswick,,,CA-NB,,2020-07-14,-1.0,0.0,137.0,-22.0,-33.0,7.0
830461,CA,Canada,New Brunswick,,,CA-NB,,2020-07-15,2.0,4.0,200.0,-16.0,-32.0,6.0
830462,CA,Canada,New Brunswick,,,CA-NB,,2020-07-16,4.0,6.0,238.0,-17.0,-32.0,6.0
830463,CA,Canada,New Brunswick,,,CA-NB,,2020-07-17,-8.0,-2.0,167.0,-23.0,-34.0,7.0
830464,CA,Canada,New Brunswick,,,CA-NB,,2020-07-18,-14.0,-7.0,,-19.0,-5.0,-1.0
830465,CA,Canada,New Brunswick,,,CA-NB,,2020-07-19,14.0,18.0,,2.0,-1.0,-6.0
830466,CA,Canada,New Brunswick,,,CA-NB,,2020-07-20,7.0,4.0,,-20.0,-34.0,5.0
830467,CA,Canada,New Brunswick,,,CA-NB,,2020-07-21,3.0,3.0,286.0,-18.0,-33.0,5.0
830468,CA,Canada,New Brunswick,,,CA-NB,,2020-07-22,3.0,4.0,259.0,-18.0,-32.0,5.0
830469,CA,Canada,New Brunswick,,,CA-NB,,2020-07-23,3.0,4.0,159.0,-22.0,-33.0,7.0
830470,CA,Canada,New Brunswick,,,CA-NB,,2020-07-24,-7.0,2.0,274.0,-20.0,-33.0,5.0
830471,CA,Canada,New Brunswick,,,CA-NB,,2020-07-25,-16.0,-9.0,,-10.0,-8.0,-2.0
830472,CA,Canada,New Brunswick,,,CA-NB,,2020-07-26,11.0,16.0,,-8.0,-4.0,-5.0
830473,CA,Canada,New Brunswick,,,CA-NB,,2020-07-27,4.0,1.0,,-22.0,-34.0,6.0
830474,CA,Canada,New Brunswick,,,CA-NB,,2020-07-28,1.0,2.0,189.0,-24.0,-34.0,7.0
830475,CA,Canada,New Brunswick,,,CA-NB,,2020-07-29,4.0,8.0,248.0,-18.0,-34.0,5.0
830476,CA,Canada,New Brunswick,,,CA-NB,,2020-07-30,4.0,8.0,,-22.0,-35.0,6.0
830477,CA,Canada,New Brunswick,,,CA-NB,,2020-07-31,-3.0,5.0,257.0,-18.0,-36.0,5.0
830478,CA,Canada,New Brunswick,,,CA-NB,,2020-08-01,-13.0,-5.0,,-6.0,-10.0,-3.0
830479,CA,Canada,New Brunswick,,,CA-NB,,2020-08-02,18.0,24.0,,10.0,-3.0,-8.0
830480,CA,Canada,New Brunswick,,,CA-NB,,2020-08-03,-37.0,-40.0,,-49.0,-72.0,11.0
830481,CA,Canada,New Brunswick,,,CA-NB,,2020-08-04,7.0,13.0,257.0,-16.0,-36.0,5.0
830482,CA,Canada,New Brunswick,,,CA-NB,,2020-08-05,7.0,13.0,218.0,-23.0,-35.0,6.0
830483,CA,Canada,New Brunswick,,,CA-NB,,2020-08-06,7.0,10.0,,-16.0,-35.0,5.0
830484,CA,Canada,New Brunswick,,,CA-NB,,2020-08-07,-6.0,1.0,279.0,-21.0,-35.0,5.0
830485,CA,Canada,New Brunswick,,,CA-NB,,2020-08-08,-14.0,-7.0,,-13.0,-8.0,-3.0
830486,CA,Canada,New Brunswick,,,CA-NB,,2020-08-09,17.0,20.0,,3.0,-2.0,-7.0
830487,CA,Canada,New Brunswick,,,CA-NB,,2020-08-10,5.0,2.0,,-27.0,-34.0,4.0
830488,CA,Canada,New Brunswick,,,CA-NB,,2020-08-11,1.0,2.0,249.0,-24.0,-33.0,5.0
830489,CA,Canada,New Brunswick,,,CA-NB,,2020-08-12,-1.0,3.0,201.0,-27.0,-33.0,6.0
830490,CA,Canada,New Brunswick,,,CA-NB,,2020-08-13,3.0,6.0,,-23.0,-33.0,5.0
830491,CA,Canada,New Brunswick,,,CA-NB,,2020-08-14,-6.0,4.0,245.0,-26.0,-34.0,5.0
830492,CA,Canada,New Brunswick,,,CA-NB,,2020-08-15,-14.0,-6.0,,-21.0,-7.0,-2.0
830493,CA,Canada,New Brunswick,,,CA-NB,,2020-08-16,14.0,21.0,,-5.0,-2.0,-7.0
830494,CA,Canada,New Brunswick,,,CA-NB,,2020-08-17,2.0,1.0,,,-33.0,5.0
830495,CA,Canada,New Brunswick,,,CA-NB,,2020-08-18,-2.0,1.0,,,-32.0,6.0
830496,CA,Canada,New Brunswick,,,CA-NB,,2020-08-19,-1.0,4.0,,,-32.0,5.0
830497,CA,Canada,New Brunswick,,,CA-NB,,2020-08-20,6.0,9.0,,,-32.0,4.0
830498,CA,Canada,New Brunswick,,,CA-NB,,2020-08-21,-7.0,0.0,,,-33.0,6.0
830499,CA,Canada,New Brunswick,,,CA-NB,,2020-08-22,-12.0,-6.0,,,-6.0,-2.0
830500,CA,Canada,New Brunswick,,,CA-NB,,2020-08-23,16.0,20.0,,,0.0,-7.0
830501,CA,Canada,New Brunswick,,,CA-NB,,2020-08-24,3.0,2.0,,,-32.0,4.0
830502,CA,Canada,New Brunswick,,,CA-NB,,2020-08-25,-5.0,-2.0,,,-32.0,7.0
830503,CA,Canada,New Brunswick,,,CA-NB,,2020-08-26,1.0,4.0,,,-31.0,5.0
830504,CA,Canada,New Brunswick,,,CA-NB,,2020-08-27,6.0,8.0,,,-31.0,5.0
830505,CA,Canada,New Brunswick,,,CA-NB,,2020-08-28,-6.0,1.0,,,-32.0,5.0
830506,CA,Canada,New Brunswick,,,CA-NB,,2020-08-29,-13.0,-6.0,,,-9.0,1.0
830507,CA,Canada,New Brunswick,,,CA-NB,,2020-08-30,10.0,17.0,,,-4.0,-3.0
830508,CA,Canada,New Brunswick,,,CA-NB,,2020-08-31,5.0,1.0,,,-31.0,5.0
830509,CA,Canada,New Brunswick,,,CA-NB,,2020-09-01,4.0,2.0,,,-30.0,4.0
830510,CA,Canada,New Brunswick,,,CA-NB,,2020-09-02,1.0,2.0,,,-30.0,5.0
830511,CA,Canada,New Brunswick,,,CA-NB,,2020-09-03,5.0,3.0,,,-31.0,5.0
830512,CA,Canada,New Brunswick,,,CA-NB,,2020-09-04,-2.0,3.0,,,-33.0,4.0
830513,CA,Canada,New Brunswick,,,CA-NB,,2020-09-05,-8.0,-2.0,,,-8.0,-3.0
830514,CA,Canada,New Brunswick,,,CA-NB,,2020-09-06,25.0,28.0,,,-2.0,-7.0
830515,CA,Canada,New Brunswick,,,CA-NB,,2020-09-07,-34.0,-37.0,,,-73.0,11.0
830516,CA,Canada,New Brunswick,,,CA-NB,,2020-09-08,6.0,11.0,,,-32.0,4.0
830517,CA,Canada,New Brunswick,,,CA-NB,,2020-09-09,-3.0,4.0,,,-30.0,5.0
830518,CA,Canada,New Brunswick,,,CA-NB,,2020-09-10,0.0,0.0,,,-32.0,5.0
830519,CA,Canada,New Brunswick,,,CA-NB,,2020-09-11,-7.0,-3.0,117.0,-27.0,-30.0,4.0
830520,CA,Canada,New Brunswick,,,CA-NB,,2020-09-12,-10.0,-6.0,172.0,-10.0,-8.0,-2.0
830521,CA,Canada,New Brunswick,,,CA-NB,,2020-09-13,12.0,18.0,,-3.0,-2.0,-5.0
830522,CA,Canada,New Brunswick,,,CA-NB,,2020-09-14,5.0,-2.0,138.0,-27.0,-28.0,3.0
830523,CA,Canada,New Brunswick,,,CA-NB,,2020-09-15,-2.0,-3.0,129.0,-25.0,-28.0,4.0
830524,CA,Canada,New Brunswick,,,CA-NB,,2020-09-16,-6.0,-4.0,98.0,-26.0,-28.0,5.0
830525,CA,Canada,New Brunswick,,,CA-NB,,2020-09-17,-2.0,-4.0,105.0,-22.0,-29.0,5.0
830526,CA,Canada,New Brunswick,,,CA-NB,,2020-09-18,-6.0,-3.0,68.0,-25.0,-28.0,5.0
830527,CA,Canada,New Brunswick,,,CA-NB,,2020-09-19,-8.0,-5.0,136.0,-9.0,-6.0,-1.0
830528,CA,Canada,New Brunswick,,,CA-NB,,2020-09-20,15.0,19.0,,1.0,-1.0,-4.0
830529,CA,Canada,New Brunswick,,,CA-NB,,2020-09-21,-2.0,-2.0,112.0,-27.0,-30.0,4.0
830530,CA,Canada,New Brunswick,,,CA-NB,,2020-09-22,-14.0,-7.0,38.0,-38.0,-30.0,7.0
830531,CA,Canada,New Brunswick,,,CA-NB,,2020-09-23,-13.0,-5.0,54.0,-34.0,-29.0,7.0
830532,CA,Canada,New Brunswick,,,CA-NB,,2020-09-24,-6.0,-4.0,106.0,-24.0,-29.0,5.0
830533,CA,Canada,New Brunswick,,,CA-NB,,2020-09-25,-11.0,-6.0,90.0,-26.0,-28.0,6.0
830534,CA,Canada,New Brunswick,,,CA-NB,,2020-09-26,-12.0,-8.0,119.0,-14.0,-5.0,0.0
830535,CA,Canada,New Brunswick,,,CA-NB,,2020-09-27,10.0,16.0,254.0,-13.0,3.0,-4.0
830536,CA,Canada,New Brunswick,,,CA-NB,,2020-09-28,-6.0,-2.0,70.0,-29.0,-25.0,6.0
830537,CA,Canada,New Brunswick,,,CA-NB,,2020-09-29,-8.0,-3.0,54.0,-33.0,-26.0,6.0
830538,CA,Canada,New Brunswick,,,CA-NB,,2020-09-30,-9.0,-2.0,28.0,-29.0,-26.0,6.0
830539,CA,Canada,New Brunswick,,,CA-NB,,2020-10-01,0.0,2.0,95.0,-22.0,-25.0,4.0
830540,CA,Canada,New Brunswick,,,CA-NB,,2020-10-02,-10.0,-4.0,57.0,-32.0,-24.0,5.0
830541,CA,Canada,New Brunswick,,,CA-NB,,2020-10-03,-10.0,-6.0,92.0,-21.0,-8.0,0.0
830542,CA,Canada,New Brunswick,,,CA-NB,,2020-10-04,14.0,21.0,261.0,-7.0,-3.0,-4.0
830543,CA,Canada,New Brunswick,,,CA-NB,,2020-10-05,-2.0,1.0,76.0,-32.0,-25.0,4.0
830544,CA,Canada,New Brunswick,,,CA-NB,,2020-10-06,-6.0,-1.0,77.0,-29.0,-25.0,4.0
830545,CA,Canada,New Brunswick,,,CA-NB,,2020-10-07,-9.0,0.0,42.0,-33.0,-24.0,6.0
830546,CA,Canada,New Brunswick,,,CA-NB,,2020-10-08,-5.0,1.0,37.0,-27.0,-26.0,7.0
830547,CA,Canada,New Brunswick,,,CA-NB,,2020-10-09,-12.0,2.0,38.0,-23.0,-28.0,7.0
830548,CA,Canada,New Brunswick,,,CA-NB,,2020-10-10,-24.0,-5.0,51.0,-21.0,-12.0,3.0
830549,CA,Canada,New Brunswick,,,CA-NB,,2020-10-11,-12.0,12.0,175.0,-22.0,-8.0,-2.0
830550,CA,Canada,New Brunswick,,,CA-NB,,2020-10-12,-57.0,-50.0,128.0,-61.0,-73.0,15.0
830551,CA,Canada,New Brunswick,,,CA-NB,,2020-10-13,-14.0,-3.0,59.0,-33.0,-27.0,7.0
830552,CA,Canada,New Brunswick,,,CA-NB,,2020-10-14,-17.0,-5.0,19.0,-37.0,-26.0,9.0
830553,CA,Canada,New Brunswick,,,CA-NB,,2020-10-15,-8.0,-2.0,78.0,-30.0,-26.0,7.0
830554,CA,Canada,New Brunswick,,,CA-NB,,2020-10-16,-15.0,-6.0,44.0,-30.0,-24.0,8.0
830555,CA,Canada,New Brunswick,,,CA-NB,,2020-10-17,-23.0,-12.0,-11.0,-28.0,-12.0,7.0
830556,CA,Canada,New Brunswick,,,CA-NB,,2020-10-18,1.0,10.0,234.0,-13.0,-5.0,0.0
830557,CA,Canada,New Brunswick,,,CA-NB,,2020-10-19,-12.0,-9.0,54.0,-35.0,-25.0,7.0
830558,CA,Canada,New Brunswick,,,CA-NB,,2020-10-20,-10.0,-3.0,43.0,-30.0,-24.0,7.0
830559,CA,Canada,New Brunswick,,,CA-NB,,2020-10-21,-12.0,-4.0,19.0,-31.0,-24.0,8.0
830560,CA,Canada,New Brunswick,,,CA-NB,,2020-10-22,-8.0,-3.0,59.0,-26.0,-24.0,7.0
830561,CA,Canada,New Brunswick,,,CA-NB,,2020-10-23,-12.0,-6.0,20.0,-28.0,-23.0,8.0
830562,CA,Canada,New Brunswick,,,CA-NB,,2020-10-24,-15.0,-9.0,39.0,-20.0,-8.0,3.0
830563,CA,Canada,New Brunswick,,,CA-NB,,2020-10-25,6.0,11.0,152.0,-17.0,-6.0,-1.0
830564,CA,Canada,New Brunswick,,,CA-NB,,2020-10-26,-9.0,-9.0,19.0,-32.0,-25.0,7.0
830565,CA,Canada,New Brunswick,,,CA-NB,,2020-10-27,-12.0,-7.0,19.0,-29.0,-24.0,7.0
830566,CA,Canada,New Brunswick,,,CA-NB,,2020-10-28,-8.0,0.0,23.0,-23.0,-23.0,7.0
830567,CA,Canada,New Brunswick,,,CA-NB,,2020-10-29,-2.0,0.0,26.0,-23.0,-23.0,6.0
830568,CA,Canada,New Brunswick,,,CA-NB,,2020-10-30,-8.0,-3.0,-5.0,-21.0,-26.0,8.0
830569,CA,Canada,New Brunswick,,,CA-NB,,2020-10-31,-16.0,-7.0,16.0,-2.0,-9.0,3.0
830570,CA,Canada,New Brunswick,,,CA-NB,,2020-11-01,1.0,9.0,74.0,-18.0,-7.0,0.0
830571,CA,Canada,New Brunswick,,,CA-NB,,2020-11-02,-13.0,-13.0,-14.0,-35.0,-24.0,8.0
830572,CA,Canada,New Brunswick,,,CA-NB,,2020-11-03,-12.0,-9.0,8.0,-30.0,-24.0,7.0
830573,CA,Canada,New Brunswick,,,CA-NB,,2020-11-04,-14.0,-8.0,11.0,-31.0,-22.0,8.0
830574,CA,Canada,New Brunswick,,,CA-NB,,2020-11-05,-9.0,-7.0,13.0,-31.0,-23.0,8.0
830575,CA,Canada,New Brunswick,,,CA-NB,,2020-11-06,-13.0,-10.0,8.0,-28.0,-22.0,8.0
830576,CA,Canada,New Brunswick,,,CA-NB,,2020-11-07,-14.0,-14.0,28.0,-18.0,-9.0,3.0
830577,CA,Canada,New Brunswick,,,CA-NB,,2020-11-08,4.0,9.0,90.0,-17.0,-6.0,0.0
830578,CA,Canada,New Brunswick,,,CA-NB,,2020-11-09,-7.0,-7.0,40.0,-33.0,-23.0,6.0
830579,CA,Canada,New Brunswick,,,CA-NB,,2020-11-10,1.0,3.0,72.0,-29.0,-23.0,5.0
830580,CA,Canada,New Brunswick,,,CA-NB,,2020-11-11,-47.0,-43.0,117.0,-59.0,-71.0,18.0
830581,CA,Canada,New Brunswick,,,CA-NB,,2020-11-12,1.0,5.0,20.0,-27.0,-25.0,7.0
830582,CA,Canada,New Brunswick,,,CA-NB,,2020-11-13,-8.0,-5.0,-3.0,-29.0,-25.0,8.0
830583,CA,Canada,New Brunswick,,,CA-NB,,2020-11-14,-12.0,-9.0,-14.0,-19.0,-11.0,4.0
830584,CA,Canada,New Brunswick,,,CA-NB,,2020-11-15,7.0,8.0,108.0,-20.0,-6.0,0.0
830585,CA,Canada,New Brunswick,,,CA-NB,,2020-11-16,-9.0,-10.0,1.0,-36.0,-23.0,8.0
