,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
821020,CA,Canada,British Columbia,Central Okanagan,2020-06-09,-9.0,13.0,35.0,-47.0,-28.0,10.0
821021,CA,Canada,British Columbia,Central Okanagan,2020-06-10,-9.0,10.0,107.0,-47.0,-28.0,8.0
821022,CA,Canada,British Columbia,Central Okanagan,2020-06-11,-10.0,14.0,37.0,-51.0,-29.0,10.0
821023,CA,Canada,British Columbia,Central Okanagan,2020-06-12,-13.0,12.0,46.0,-53.0,-27.0,9.0
821024,CA,Canada,British Columbia,Central Okanagan,2020-06-13,-16.0,13.0,-6.0,-55.0,-13.0,6.0
821025,CA,Canada,British Columbia,Central Okanagan,2020-06-14,-12.0,6.0,25.0,-63.0,-15.0,5.0
821026,CA,Canada,British Columbia,Central Okanagan,2020-06-15,-6.0,10.0,73.0,-49.0,-28.0,8.0
821027,CA,Canada,British Columbia,Central Okanagan,2020-06-16,-3.0,20.0,117.0,-42.0,-26.0,7.0
821028,CA,Canada,British Columbia,Central Okanagan,2020-06-17,-6.0,13.0,115.0,-40.0,-27.0,8.0
821029,CA,Canada,British Columbia,Central Okanagan,2020-06-18,-6.0,17.0,145.0,-48.0,-28.0,6.0
821030,CA,Canada,British Columbia,Central Okanagan,2020-06-19,-8.0,20.0,159.0,-46.0,-26.0,5.0
821031,CA,Canada,British Columbia,Central Okanagan,2020-06-20,-10.0,23.0,85.0,-49.0,-11.0,2.0
821032,CA,Canada,British Columbia,Central Okanagan,2020-06-21,-2.0,14.0,188.0,-51.0,-9.0,-2.0
821033,CA,Canada,British Columbia,Central Okanagan,2020-06-22,-2.0,12.0,135.0,-48.0,-31.0,6.0
821034,CA,Canada,British Columbia,Central Okanagan,2020-06-23,-3.0,20.0,96.0,-42.0,-30.0,7.0
821035,CA,Canada,British Columbia,Central Okanagan,2020-06-24,-3.0,20.0,76.0,-42.0,-27.0,8.0
821036,CA,Canada,British Columbia,Central Okanagan,2020-06-25,-1.0,23.0,153.0,-44.0,-28.0,5.0
821037,CA,Canada,British Columbia,Central Okanagan,2020-06-26,-6.0,18.0,135.0,-44.0,-26.0,6.0
821038,CA,Canada,British Columbia,Central Okanagan,2020-06-27,-7.0,25.0,83.0,-50.0,-12.0,2.0
821039,CA,Canada,British Columbia,Central Okanagan,2020-06-28,3.0,19.0,121.0,-52.0,-9.0,1.0
821040,CA,Canada,British Columbia,Central Okanagan,2020-06-29,10.0,22.0,194.0,-44.0,-30.0,5.0
821041,CA,Canada,British Columbia,Central Okanagan,2020-06-30,13.0,39.0,82.0,-39.0,-31.0,6.0
821042,CA,Canada,British Columbia,Central Okanagan,2020-07-01,-4.0,27.0,87.0,-56.0,-62.0,14.0
821043,CA,Canada,British Columbia,Central Okanagan,2020-07-02,8.0,31.0,144.0,-42.0,-35.0,7.0
821044,CA,Canada,British Columbia,Central Okanagan,2020-07-03,5.0,30.0,156.0,-46.0,-34.0,6.0
821045,CA,Canada,British Columbia,Central Okanagan,2020-07-04,2.0,33.0,207.0,-45.0,-9.0,-1.0
821046,CA,Canada,British Columbia,Central Okanagan,2020-07-05,9.0,25.0,258.0,-42.0,-9.0,-3.0
821047,CA,Canada,British Columbia,Central Okanagan,2020-07-06,10.0,24.0,147.0,-43.0,-31.0,5.0
821048,CA,Canada,British Columbia,Central Okanagan,2020-07-07,10.0,31.0,91.0,-40.0,-31.0,6.0
821049,CA,Canada,British Columbia,Central Okanagan,2020-07-08,8.0,27.0,174.0,-37.0,-28.0,5.0
821050,CA,Canada,British Columbia,Central Okanagan,2020-07-09,7.0,29.0,83.0,-43.0,-29.0,6.0
821051,CA,Canada,British Columbia,Central Okanagan,2020-07-10,2.0,27.0,232.0,-43.0,-27.0,4.0
821052,CA,Canada,British Columbia,Central Okanagan,2020-07-11,0.0,31.0,172.0,-44.0,-8.0,0.0
821053,CA,Canada,British Columbia,Central Okanagan,2020-07-12,8.0,27.0,141.0,-51.0,-11.0,0.0
821054,CA,Canada,British Columbia,Central Okanagan,2020-07-13,9.0,26.0,173.0,-33.0,-31.0,5.0
821055,CA,Canada,British Columbia,Central Okanagan,2020-07-14,8.0,30.0,202.0,-32.0,-30.0,5.0
821056,CA,Canada,British Columbia,Central Okanagan,2020-07-15,4.0,27.0,181.0,-40.0,-28.0,5.0
821057,CA,Canada,British Columbia,Central Okanagan,2020-07-16,4.0,32.0,143.0,-40.0,-30.0,6.0
821058,CA,Canada,British Columbia,Central Okanagan,2020-07-17,-1.0,28.0,167.0,-41.0,-29.0,5.0
821059,CA,Canada,British Columbia,Central Okanagan,2020-07-18,-4.0,30.0,200.0,-40.0,-9.0,-1.0
821060,CA,Canada,British Columbia,Central Okanagan,2020-07-19,4.0,26.0,212.0,-44.0,-11.0,-2.0
821061,CA,Canada,British Columbia,Central Okanagan,2020-07-20,11.0,28.0,204.0,-44.0,-30.0,5.0
821062,CA,Canada,British Columbia,Central Okanagan,2020-07-21,6.0,33.0,214.0,-41.0,-29.0,5.0
821063,CA,Canada,British Columbia,Central Okanagan,2020-07-22,5.0,30.0,195.0,-40.0,-28.0,6.0
821064,CA,Canada,British Columbia,Central Okanagan,2020-07-23,4.0,31.0,160.0,-41.0,-29.0,6.0
821065,CA,Canada,British Columbia,Central Okanagan,2020-07-24,-4.0,25.0,129.0,-42.0,-29.0,7.0
821066,CA,Canada,British Columbia,Central Okanagan,2020-07-25,-7.0,26.0,182.0,-42.0,-10.0,0.0
821067,CA,Canada,British Columbia,Central Okanagan,2020-07-26,0.0,22.0,223.0,-47.0,-8.0,-2.0
821068,CA,Canada,British Columbia,Central Okanagan,2020-07-27,6.0,23.0,196.0,-42.0,-32.0,5.0
821069,CA,Canada,British Columbia,Central Okanagan,2020-07-28,4.0,31.0,207.0,-41.0,-31.0,5.0
821070,CA,Canada,British Columbia,Central Okanagan,2020-07-29,5.0,26.0,197.0,-40.0,-30.0,5.0
821071,CA,Canada,British Columbia,Central Okanagan,2020-07-30,7.0,30.0,174.0,-39.0,-31.0,5.0
821072,CA,Canada,British Columbia,Central Okanagan,2020-07-31,3.0,33.0,196.0,-43.0,-33.0,5.0
821073,CA,Canada,British Columbia,Central Okanagan,2020-08-01,-2.0,29.0,213.0,-45.0,-15.0,-1.0
821074,CA,Canada,British Columbia,Central Okanagan,2020-08-02,10.0,22.0,264.0,-41.0,-13.0,-2.0
821075,CA,Canada,British Columbia,Central Okanagan,2020-08-03,7.0,25.0,248.0,-50.0,-69.0,10.0
821076,CA,Canada,British Columbia,Central Okanagan,2020-08-04,11.0,36.0,203.0,-32.0,-34.0,5.0
821077,CA,Canada,British Columbia,Central Okanagan,2020-08-05,10.0,31.0,203.0,-33.0,-30.0,5.0
821078,CA,Canada,British Columbia,Central Okanagan,2020-08-06,8.0,27.0,86.0,-40.0,-33.0,7.0
821079,CA,Canada,British Columbia,Central Okanagan,2020-08-07,1.0,21.0,137.0,-42.0,-29.0,5.0
821080,CA,Canada,British Columbia,Central Okanagan,2020-08-08,-2.0,24.0,152.0,-40.0,-10.0,0.0
821081,CA,Canada,British Columbia,Central Okanagan,2020-08-09,3.0,20.0,207.0,-43.0,-10.0,-2.0
821082,CA,Canada,British Columbia,Central Okanagan,2020-08-10,9.0,20.0,172.0,-41.0,-31.0,4.0
821083,CA,Canada,British Columbia,Central Okanagan,2020-08-11,8.0,26.0,166.0,-37.0,-30.0,5.0
821084,CA,Canada,British Columbia,Central Okanagan,2020-08-12,6.0,28.0,170.0,-41.0,-28.0,6.0
821085,CA,Canada,British Columbia,Central Okanagan,2020-08-13,3.0,27.0,145.0,-38.0,-30.0,5.0
821086,CA,Canada,British Columbia,Central Okanagan,2020-08-14,0.0,24.0,198.0,-40.0,-28.0,4.0
821087,CA,Canada,British Columbia,Central Okanagan,2020-08-15,-3.0,27.0,188.0,-41.0,-9.0,-1.0
821088,CA,Canada,British Columbia,Central Okanagan,2020-08-16,2.0,21.0,220.0,-43.0,-8.0,-3.0
821089,CA,Canada,British Columbia,Central Okanagan,2020-08-17,10.0,,,,-32.0,5.0
821090,CA,Canada,British Columbia,Central Okanagan,2020-08-18,9.0,,,,-29.0,5.0
821091,CA,Canada,British Columbia,Central Okanagan,2020-08-19,5.0,,,,-27.0,5.0
821092,CA,Canada,British Columbia,Central Okanagan,2020-08-20,6.0,,,,-29.0,5.0
821093,CA,Canada,British Columbia,Central Okanagan,2020-08-21,-1.0,22.0,,,-28.0,6.0
821094,CA,Canada,British Columbia,Central Okanagan,2020-08-22,-4.0,29.0,,,-8.0,-1.0
821095,CA,Canada,British Columbia,Central Okanagan,2020-08-23,4.0,22.0,,,-8.0,-2.0
821096,CA,Canada,British Columbia,Central Okanagan,2020-08-24,11.0,,,,-30.0,5.0
821097,CA,Canada,British Columbia,Central Okanagan,2020-08-25,8.0,,,,-27.0,4.0
821098,CA,Canada,British Columbia,Central Okanagan,2020-08-26,8.0,,,,-26.0,4.0
821099,CA,Canada,British Columbia,Central Okanagan,2020-08-27,5.0,,,,-25.0,4.0
821100,CA,Canada,British Columbia,Central Okanagan,2020-08-28,1.0,26.0,,,-25.0,3.0
821101,CA,Canada,British Columbia,Central Okanagan,2020-08-29,-2.0,30.0,,,-7.0,0.0
821102,CA,Canada,British Columbia,Central Okanagan,2020-08-30,5.0,21.0,,,-5.0,-2.0
821103,CA,Canada,British Columbia,Central Okanagan,2020-08-31,10.0,,,,-28.0,5.0
821104,CA,Canada,British Columbia,Central Okanagan,2020-09-01,9.0,,,,-28.0,4.0
821105,CA,Canada,British Columbia,Central Okanagan,2020-09-02,5.0,,,,-25.0,5.0
821106,CA,Canada,British Columbia,Central Okanagan,2020-09-03,4.0,,,,-27.0,4.0
821107,CA,Canada,British Columbia,Central Okanagan,2020-09-04,1.0,28.0,,,-29.0,3.0
821108,CA,Canada,British Columbia,Central Okanagan,2020-09-05,-1.0,30.0,,,-11.0,-1.0
821109,CA,Canada,British Columbia,Central Okanagan,2020-09-06,12.0,22.0,,,-11.0,-2.0
821110,CA,Canada,British Columbia,Central Okanagan,2020-09-07,6.0,,,,-70.0,10.0
821111,CA,Canada,British Columbia,Central Okanagan,2020-09-08,8.0,,,,-28.0,5.0
821112,CA,Canada,British Columbia,Central Okanagan,2020-09-09,2.0,,,,-24.0,5.0
821113,CA,Canada,British Columbia,Central Okanagan,2020-09-10,0.0,,,,-23.0,5.0
821114,CA,Canada,British Columbia,Central Okanagan,2020-09-11,-3.0,19.0,139.0,-38.0,-24.0,4.0
821115,CA,Canada,British Columbia,Central Okanagan,2020-09-12,-7.0,26.0,127.0,-41.0,-7.0,0.0
821116,CA,Canada,British Columbia,Central Okanagan,2020-09-13,-4.0,18.0,37.0,-47.0,-10.0,1.0
821117,CA,Canada,British Columbia,Central Okanagan,2020-09-14,1.0,17.0,41.0,-36.0,-25.0,6.0
821118,CA,Canada,British Columbia,Central Okanagan,2020-09-15,1.0,29.0,61.0,-34.0,-23.0,6.0
821119,CA,Canada,British Columbia,Central Okanagan,2020-09-16,-2.0,14.0,66.0,-36.0,-21.0,6.0
821120,CA,Canada,British Columbia,Central Okanagan,2020-09-17,-5.0,13.0,66.0,-37.0,-21.0,5.0
821121,CA,Canada,British Columbia,Central Okanagan,2020-09-18,-5.0,16.0,76.0,-40.0,-21.0,5.0
821122,CA,Canada,British Columbia,Central Okanagan,2020-09-19,-7.0,23.0,74.0,-42.0,-5.0,1.0
821123,CA,Canada,British Columbia,Central Okanagan,2020-09-20,0.0,16.0,128.0,-40.0,-4.0,0.0
821124,CA,Canada,British Columbia,Central Okanagan,2020-09-21,1.0,13.0,84.0,-36.0,-25.0,5.0
821125,CA,Canada,British Columbia,Central Okanagan,2020-09-22,1.0,24.0,94.0,-37.0,-21.0,5.0
821126,CA,Canada,British Columbia,Central Okanagan,2020-09-23,-2.0,18.0,26.0,-42.0,-19.0,7.0
821127,CA,Canada,British Columbia,Central Okanagan,2020-09-24,-4.0,15.0,32.0,-40.0,-19.0,6.0
821128,CA,Canada,British Columbia,Central Okanagan,2020-09-25,-4.0,18.0,25.0,-42.0,-20.0,6.0
821129,CA,Canada,British Columbia,Central Okanagan,2020-09-26,-7.0,25.0,58.0,-47.0,-4.0,2.0
821130,CA,Canada,British Columbia,Central Okanagan,2020-09-27,-2.0,15.0,96.0,-43.0,-7.0,0.0
821131,CA,Canada,British Columbia,Central Okanagan,2020-09-28,2.0,14.0,72.0,-38.0,-20.0,5.0
821132,CA,Canada,British Columbia,Central Okanagan,2020-09-29,0.0,22.0,92.0,-35.0,-20.0,5.0
821133,CA,Canada,British Columbia,Central Okanagan,2020-09-30,0.0,20.0,74.0,-37.0,-19.0,5.0
821134,CA,Canada,British Columbia,Central Okanagan,2020-10-01,-3.0,18.0,47.0,-40.0,-17.0,6.0
821135,CA,Canada,British Columbia,Central Okanagan,2020-10-02,-5.0,15.0,76.0,-40.0,-17.0,5.0
821136,CA,Canada,British Columbia,Central Okanagan,2020-10-03,-8.0,22.0,80.0,-40.0,-7.0,1.0
821137,CA,Canada,British Columbia,Central Okanagan,2020-10-04,-4.0,14.0,62.0,-46.0,-9.0,1.0
821138,CA,Canada,British Columbia,Central Okanagan,2020-10-05,0.0,16.0,63.0,-36.0,-21.0,5.0
821139,CA,Canada,British Columbia,Central Okanagan,2020-10-06,-1.0,24.0,70.0,-34.0,-20.0,5.0
821140,CA,Canada,British Columbia,Central Okanagan,2020-10-07,-3.0,19.0,69.0,-40.0,-17.0,5.0
821141,CA,Canada,British Columbia,Central Okanagan,2020-10-08,-6.0,19.0,26.0,-40.0,-18.0,6.0
821142,CA,Canada,British Columbia,Central Okanagan,2020-10-09,-6.0,24.0,23.0,-43.0,-24.0,6.0
821143,CA,Canada,British Columbia,Central Okanagan,2020-10-10,-11.0,33.0,26.0,-41.0,-11.0,3.0
821144,CA,Canada,British Columbia,Central Okanagan,2020-10-11,-15.0,10.0,49.0,-50.0,-13.0,1.0
821145,CA,Canada,British Columbia,Central Okanagan,2020-10-12,-19.0,6.0,68.0,-55.0,-71.0,13.0
821146,CA,Canada,British Columbia,Central Okanagan,2020-10-13,-7.0,18.0,16.0,-37.0,-25.0,7.0
821147,CA,Canada,British Columbia,Central Okanagan,2020-10-14,-6.0,13.0,37.0,-35.0,-17.0,7.0
821148,CA,Canada,British Columbia,Central Okanagan,2020-10-15,-5.0,13.0,39.0,-38.0,-17.0,7.0
821149,CA,Canada,British Columbia,Central Okanagan,2020-10-16,-6.0,15.0,25.0,-40.0,-16.0,7.0
821150,CA,Canada,British Columbia,Central Okanagan,2020-10-17,-8.0,24.0,26.0,-40.0,-6.0,3.0
821151,CA,Canada,British Columbia,Central Okanagan,2020-10-18,-8.0,9.0,-11.0,-50.0,-11.0,5.0
821152,CA,Canada,British Columbia,Central Okanagan,2020-10-19,-1.0,11.0,19.0,-41.0,-20.0,7.0
821153,CA,Canada,British Columbia,Central Okanagan,2020-10-20,-1.0,24.0,33.0,-34.0,-19.0,6.0
821154,CA,Canada,British Columbia,Central Okanagan,2020-10-21,-1.0,17.0,25.0,-35.0,-16.0,7.0
821155,CA,Canada,British Columbia,Central Okanagan,2020-10-22,-4.0,15.0,21.0,-39.0,-16.0,6.0
821156,CA,Canada,British Columbia,Central Okanagan,2020-10-23,-21.0,-1.0,-23.0,-48.0,-24.0,12.0
821157,CA,Canada,British Columbia,Central Okanagan,2020-10-24,-10.0,24.0,-22.0,-43.0,-7.0,5.0
821158,CA,Canada,British Columbia,Central Okanagan,2020-10-25,-8.0,14.0,-9.0,-50.0,-12.0,5.0
821159,CA,Canada,British Columbia,Central Okanagan,2020-10-26,-5.0,13.0,-2.0,-43.0,-22.0,8.0
821160,CA,Canada,British Columbia,Central Okanagan,2020-10-27,-4.0,24.0,9.0,-38.0,-19.0,7.0
821161,CA,Canada,British Columbia,Central Okanagan,2020-10-28,-6.0,14.0,3.0,-37.0,-15.0,8.0
821162,CA,Canada,British Columbia,Central Okanagan,2020-10-29,-7.0,14.0,11.0,-38.0,-15.0,7.0
821163,CA,Canada,British Columbia,Central Okanagan,2020-10-30,-8.0,15.0,14.0,-39.0,-15.0,7.0
821164,CA,Canada,British Columbia,Central Okanagan,2020-10-31,-12.0,26.0,39.0,-38.0,-3.0,3.0
821165,CA,Canada,British Columbia,Central Okanagan,2020-11-01,-11.0,11.0,40.0,-43.0,-11.0,4.0
821166,CA,Canada,British Columbia,Central Okanagan,2020-11-02,-5.0,13.0,16.0,-41.0,-20.0,7.0
821167,CA,Canada,British Columbia,Central Okanagan,2020-11-03,-7.0,22.0,0.0,-38.0,-18.0,8.0
821168,CA,Canada,British Columbia,Central Okanagan,2020-11-04,-10.0,9.0,12.0,-38.0,-15.0,8.0
821169,CA,Canada,British Columbia,Central Okanagan,2020-11-05,-12.0,9.0,3.0,-41.0,-15.0,9.0
821170,CA,Canada,British Columbia,Central Okanagan,2020-11-06,-8.0,13.0,28.0,-42.0,-15.0,7.0
821171,CA,Canada,British Columbia,Central Okanagan,2020-11-07,-13.0,18.0,-4.0,-49.0,-7.0,5.0
821172,CA,Canada,British Columbia,Central Okanagan,2020-11-08,-9.0,11.0,35.0,-48.0,-11.0,4.0
821173,CA,Canada,British Columbia,Central Okanagan,2020-11-09,-6.0,9.0,-8.0,-41.0,-19.0,8.0
821174,CA,Canada,British Columbia,Central Okanagan,2020-11-10,-9.0,20.0,-6.0,-40.0,-21.0,9.0
821175,CA,Canada,British Columbia,Central Okanagan,2020-11-11,-18.0,9.0,17.0,-58.0,-64.0,20.0
821176,CA,Canada,British Columbia,Central Okanagan,2020-11-12,-11.0,14.0,-13.0,-45.0,-18.0,10.0
821177,CA,Canada,British Columbia,Central Okanagan,2020-11-13,-14.0,11.0,-13.0,-44.0,-20.0,11.0
821178,CA,Canada,British Columbia,Central Okanagan,2020-11-14,-13.0,18.0,5.0,-46.0,-6.0,6.0
821179,CA,Canada,British Columbia,Central Okanagan,2020-11-15,-13.0,9.0,13.0,-48.0,-12.0,6.0
821180,CA,Canada,British Columbia,Central Okanagan,2020-11-16,-9.0,6.0,-17.0,-45.0,-19.0,9.0
821181,CA,Canada,British Columbia,Central Okanagan,2020-11-17,-8.0,20.0,4.0,-38.0,-18.0,8.0
821182,CA,Canada,British Columbia,Central Okanagan,2020-11-18,-9.0,14.0,-12.0,-43.0,-16.0,9.0
821183,CA,Canada,British Columbia,Central Okanagan,2020-11-19,-11.0,12.0,0.0,-44.0,-16.0,9.0
821184,CA,Canada,British Columbia,Central Okanagan,2020-11-20,-12.0,15.0,-1.0,-50.0,-16.0,10.0
821185,CA,Canada,British Columbia,Central Okanagan,2020-11-21,-16.0,18.0,12.0,-49.0,-8.0,7.0
821186,CA,Canada,British Columbia,Central Okanagan,2020-11-22,-16.0,8.0,-1.0,-54.0,-15.0,7.0
821187,CA,Canada,British Columbia,Central Okanagan,2020-11-23,-8.0,11.0,-5.0,-45.0,-20.0,9.0
821188,CA,Canada,British Columbia,Central Okanagan,2020-11-24,-10.0,18.0,-3.0,-43.0,-20.0,10.0
821189,CA,Canada,British Columbia,Central Okanagan,2020-11-25,-12.0,10.0,6.0,-46.0,-17.0,10.0
821190,CA,Canada,British Columbia,Central Okanagan,2020-11-26,-13.0,10.0,-8.0,-47.0,-18.0,10.0
821191,CA,Canada,British Columbia,Central Okanagan,2020-11-27,-11.0,12.0,-8.0,-48.0,-17.0,10.0
821192,CA,Canada,British Columbia,Central Okanagan,2020-11-28,-18.0,15.0,6.0,-52.0,-8.0,7.0
821193,CA,Canada,British Columbia,Central Okanagan,2020-11-29,-17.0,7.0,1.0,-58.0,-15.0,7.0
821194,CA,Canada,British Columbia,Central Okanagan,2020-11-30,-8.0,13.0,-8.0,-47.0,-21.0,10.0
821195,CA,Canada,British Columbia,Central Okanagan,2020-12-01,-9.0,24.0,15.0,-43.0,-21.0,9.0
821196,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-15,18.0,12.0,13.0,,5.0,
821197,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-16,25.0,20.0,44.0,,2.0,
821198,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-17,12.0,5.0,25.0,,-48.0,
821199,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-18,18.0,10.0,27.0,,7.0,-1.0
821200,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-19,12.0,10.0,33.0,,8.0,0.0
821201,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-20,11.0,8.0,23.0,,5.0,-1.0
821202,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-21,3.0,2.0,12.0,,-1.0,0.0
821203,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-22,4.0,9.0,17.0,,7.0,
821204,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-23,3.0,0.0,1.0,,1.0,
821205,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-24,3.0,2.0,1.0,,13.0,-1.0
821206,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-25,5.0,0.0,6.0,,7.0,-1.0
821207,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-26,4.0,5.0,-2.0,,6.0,0.0
821208,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-27,9.0,2.0,17.0,,8.0,0.0
821209,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-28,6.0,3.0,14.0,,9.0,-1.0
821210,CA,Canada,British Columbia,Columbia-Shuswap,2020-02-29,7.0,4.0,-1.0,,8.0,
821211,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-01,15.0,6.0,2.0,,0.0,
821212,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-02,7.0,2.0,9.0,,13.0,0.0
821213,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-03,12.0,6.0,9.0,,8.0,-2.0
821214,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-04,8.0,2.0,18.0,,8.0,-1.0
821215,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-05,10.0,0.0,10.0,,6.0,0.0
821216,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-06,3.0,-1.0,5.0,,6.0,0.0
821217,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-07,1.0,-6.0,-1.0,,9.0,
821218,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-08,5.0,14.0,16.0,,6.0,
821219,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-09,6.0,-6.0,9.0,,14.0,-2.0
821220,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-10,-3.0,-10.0,1.0,,4.0,1.0
821221,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-11,2.0,2.0,19.0,,6.0,0.0
821222,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-12,0.0,3.0,2.0,,6.0,0.0
821223,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-13,-2.0,14.0,-2.0,,3.0,1.0
821224,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-14,-5.0,6.0,-13.0,,2.0,
821225,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-15,-3.0,7.0,-2.0,,-3.0,
821226,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-16,0.0,19.0,16.0,,-8.0,3.0
821227,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-17,-14.0,15.0,11.0,,-19.0,5.0
821228,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-18,-27.0,8.0,10.0,,-26.0,8.0
821229,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-19,-36.0,-1.0,-1.0,,-31.0,10.0
821230,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-20,-44.0,-8.0,4.0,,-35.0,11.0
821231,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-21,-53.0,-19.0,-3.0,,-33.0,
821232,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-22,-56.0,-28.0,-24.0,,-43.0,
821233,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-23,-54.0,-26.0,-16.0,,-37.0,13.0
821234,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-24,-55.0,-24.0,-15.0,,-44.0,14.0
821235,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-25,-54.0,-24.0,-4.0,,-44.0,15.0
821236,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-26,-58.0,-31.0,-25.0,,-46.0,16.0
821237,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-27,-59.0,-24.0,-21.0,,-48.0,
821238,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-28,-63.0,-30.0,-42.0,,-43.0,
821239,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-29,-59.0,-36.0,-33.0,,-48.0,
821240,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-30,-55.0,-31.0,-38.0,,-42.0,
821241,CA,Canada,British Columbia,Columbia-Shuswap,2020-03-31,-51.0,-18.0,-19.0,,-45.0,14.0
821242,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-01,-56.0,-26.0,-33.0,,-43.0,16.0
821243,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-02,-54.0,-29.0,-21.0,,-45.0,16.0
821244,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-03,-58.0,-27.0,-37.0,,-47.0,
821245,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-04,-60.0,-28.0,-34.0,,-44.0,
821246,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-05,-61.0,-27.0,-37.0,,-44.0,
821247,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-06,-49.0,-25.0,-20.0,,-37.0,12.0
821248,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-07,-46.0,-19.0,-15.0,,-41.0,13.0
821249,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-08,-44.0,-16.0,-12.0,,-42.0,13.0
821250,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-09,-34.0,-5.0,9.0,,-43.0,13.0
821251,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-10,-55.0,-25.0,-3.0,,-69.0,
821252,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-11,-53.0,-19.0,-35.0,,-49.0,
821253,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-12,-63.0,-41.0,-30.0,,-47.0,
821254,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-13,-53.0,-31.0,-18.0,,-51.0,
821255,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-14,-43.0,-17.0,-26.0,,-42.0,13.0
821256,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-15,-46.0,-22.0,-11.0,,-40.0,14.0
821257,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-16,-46.0,-23.0,-3.0,,-41.0,13.0
821258,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-17,-50.0,-25.0,-32.0,,-42.0,15.0
821259,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-18,-50.0,-28.0,-15.0,,-37.0,
821260,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-19,-49.0,-32.0,-9.0,,-45.0,
821261,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-20,-40.0,-21.0,15.0,,-34.0,11.0
821262,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-21,-39.0,-22.0,-1.0,,-37.0,11.0
821263,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-22,-39.0,-19.0,-5.0,,-37.0,13.0
821264,CA,Canada,British Columbia,Columbia-Shuswap,2020-04-23,-41.0,-22.0,-12.0,,-41.0,13.0
