,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
690189,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-01,-43.0,-21.0,-26.0,-63.0,-55.0,22.0
690190,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-02,-50.0,-31.0,-20.0,-60.0,-39.0,14.0
690191,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-03,-13.0,2.0,307.0,-33.0,-23.0,2.0
690192,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-04,-40.0,-22.0,1.0,-68.0,-56.0,19.0
690193,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-05,-40.0,-20.0,3.0,-66.0,-57.0,20.0
690194,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-06,-35.0,-18.0,85.0,-59.0,-56.0,18.0
690195,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-07,-40.0,-18.0,-12.0,-71.0,-56.0,20.0
690196,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-08,-38.0,-13.0,46.0,-60.0,-52.0,20.0
690197,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-09,-45.0,-17.0,-32.0,-66.0,-36.0,14.0
690198,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-10,-8.0,15.0,107.0,-50.0,-19.0,3.0
690199,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-11,-33.0,-16.0,130.0,-56.0,-53.0,16.0
690200,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-12,-40.0,-19.0,10.0,-64.0,-55.0,19.0
690201,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-13,-36.0,-17.0,37.0,-60.0,-54.0,19.0
690202,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-14,-30.0,-11.0,98.0,-61.0,-53.0,15.0
690203,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-15,-35.0,-13.0,89.0,-59.0,-52.0,17.0
690204,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-16,-44.0,-23.0,26.0,-59.0,-33.0,12.0
690205,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-17,1.0,20.0,,-35.0,-14.0,-1.0
690206,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-18,-39.0,-28.0,217.0,-66.0,-72.0,19.0
690207,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-19,-29.0,-9.0,115.0,-57.0,-52.0,16.0
690208,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-20,-23.0,-6.0,133.0,-47.0,-52.0,15.0
690209,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-21,-21.0,-2.0,187.0,-51.0,-51.0,14.0
690210,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-22,-28.0,-7.0,168.0,-49.0,-47.0,15.0
690211,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-23,-32.0,-15.0,119.0,-41.0,-25.0,8.0
690212,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-24,5.0,22.0,407.0,-22.0,-8.0,-1.0
690213,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-25,-20.0,-5.0,153.0,-50.0,-49.0,14.0
690214,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-26,-26.0,-10.0,109.0,-51.0,-48.0,15.0
690215,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-27,-20.0,-4.0,153.0,-45.0,-48.0,14.0
690216,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-28,-16.0,-1.0,228.0,-48.0,-46.0,13.0
690217,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-29,-26.0,-6.0,86.0,-49.0,-44.0,15.0
690218,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-30,-34.0,-16.0,43.0,-46.0,-18.0,9.0
690219,CA,Canada,Nova Scotia,,,CA-NS,,2020-05-31,5.0,23.0,321.0,-25.0,2.0,-1.0
690220,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-01,-18.0,-6.0,132.0,-45.0,-44.0,13.0
690221,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-02,-24.0,-9.0,83.0,-51.0,-46.0,15.0
690222,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-03,-28.0,-13.0,17.0,-55.0,-47.0,17.0
690223,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-04,-17.0,-1.0,224.0,-47.0,-43.0,12.0
690224,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-05,-21.0,-6.0,120.0,-50.0,-41.0,13.0
690225,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-06,-29.0,-17.0,33.0,-49.0,-14.0,9.0
690226,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-07,7.0,19.0,209.0,-36.0,2.0,-1.0
690227,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-08,-13.0,-5.0,150.0,-47.0,-41.0,12.0
690228,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-09,-16.0,-7.0,147.0,-48.0,-42.0,12.0
690229,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-10,-10.0,-3.0,153.0,-43.0,-42.0,12.0
690230,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-11,-10.0,-3.0,142.0,-49.0,-41.0,11.0
690231,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-12,-19.0,-7.0,71.0,-50.0,-39.0,13.0
690232,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-13,-21.0,-14.0,155.0,-37.0,-7.0,5.0
690233,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-14,18.0,24.0,320.0,-28.0,8.0,-3.0
690234,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-15,-8.0,-2.0,176.0,-44.0,-40.0,11.0
690235,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-16,-8.0,-1.0,242.0,-41.0,-39.0,10.0
690236,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-17,-8.0,-2.0,235.0,-40.0,-40.0,10.0
690237,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-18,-3.0,2.0,326.0,-43.0,-39.0,8.0
690238,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-19,-9.0,2.0,254.0,-41.0,-37.0,8.0
690239,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-20,-15.0,-5.0,263.0,-34.0,-6.0,2.0
690240,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-21,33.0,36.0,,-23.0,15.0,-6.0
690241,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-22,-7.0,-4.0,162.0,-44.0,-41.0,10.0
690242,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-23,-7.0,-2.0,189.0,-41.0,-41.0,10.0
690243,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-24,-6.0,-3.0,189.0,-40.0,-38.0,10.0
690244,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-25,-2.0,1.0,232.0,-43.0,-37.0,8.0
690245,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-26,-8.0,1.0,195.0,-40.0,-34.0,8.0
690246,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-27,-15.0,-9.0,242.0,-28.0,-7.0,1.0
690247,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-28,23.0,27.0,224.0,-27.0,9.0,-4.0
690248,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-29,0.0,3.0,158.0,-41.0,-39.0,9.0
690249,CA,Canada,Nova Scotia,,,CA-NS,,2020-06-30,7.0,23.0,154.0,-41.0,-39.0,8.0
690250,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-01,-42.0,-43.0,,-51.0,-71.0,14.0
690251,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-02,3.0,8.0,288.0,-42.0,-41.0,7.0
690252,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-03,-5.0,4.0,213.0,-38.0,-39.0,8.0
690253,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-04,-16.0,-10.0,222.0,-31.0,-7.0,2.0
690254,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-05,30.0,30.0,,-15.0,11.0,-7.0
690255,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-06,-4.0,1.0,102.0,-43.0,-40.0,10.0
690256,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-07,-3.0,2.0,,-36.0,-39.0,8.0
690257,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-08,-5.0,-1.0,138.0,-37.0,-38.0,9.0
690258,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-09,1.0,5.0,233.0,-41.0,-36.0,7.0
690259,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-10,-9.0,1.0,266.0,-37.0,-35.0,6.0
690260,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-11,-18.0,-10.0,130.0,-34.0,-7.0,3.0
690261,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-12,30.0,33.0,387.0,-14.0,11.0,-5.0
690262,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-13,0.0,2.0,297.0,-36.0,-38.0,7.0
690263,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-14,-8.0,-2.0,112.0,-44.0,-39.0,9.0
690264,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-15,-5.0,-2.0,100.0,-40.0,-38.0,10.0
690265,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-16,3.0,3.0,231.0,-37.0,-35.0,6.0
690266,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-17,-7.0,0.0,209.0,-34.0,-34.0,7.0
690267,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-18,-13.0,-7.0,240.0,-22.0,-6.0,1.0
690268,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-19,38.0,38.0,,-2.0,11.0,-9.0
690269,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-20,3.0,7.0,260.0,-35.0,-38.0,7.0
690270,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-21,-2.0,4.0,,-37.0,-39.0,7.0
690271,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-22,-2.0,1.0,,-34.0,-37.0,7.0
690272,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-23,-1.0,2.0,138.0,-42.0,-36.0,8.0
690273,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-24,-8.0,1.0,225.0,-34.0,-34.0,7.0
690274,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-25,-15.0,-10.0,327.0,-23.0,-7.0,0.0
690275,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-26,31.0,32.0,,-9.0,11.0,-7.0
690276,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-27,0.0,3.0,217.0,-37.0,-39.0,8.0
690277,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-28,-3.0,1.0,,-37.0,-38.0,8.0
690278,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-29,2.0,6.0,,-33.0,-38.0,7.0
690279,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-30,7.0,10.0,308.0,-36.0,-37.0,5.0
690280,CA,Canada,Nova Scotia,,,CA-NS,,2020-07-31,-6.0,4.0,235.0,-33.0,-37.0,6.0
690281,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-01,-15.0,-8.0,301.0,-25.0,-9.0,-1.0
690282,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-02,37.0,43.0,,1.0,11.0,-10.0
690283,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-03,-17.0,-14.0,323.0,-51.0,-64.0,11.0
690284,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-04,-3.0,6.0,,-38.0,-40.0,7.0
690285,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-05,0.0,4.0,,-35.0,-40.0,7.0
690286,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-06,3.0,6.0,334.0,-37.0,-38.0,5.0
690287,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-07,-9.0,-1.0,254.0,-34.0,-36.0,5.0
690288,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-08,-16.0,-10.0,279.0,-22.0,-9.0,0.0
690289,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-09,36.0,36.0,,-1.0,13.0,-10.0
690290,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-10,1.0,4.0,283.0,-36.0,-39.0,6.0
690291,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-11,-6.0,-1.0,201.0,-39.0,-39.0,7.0
690292,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-12,-5.0,-2.0,,-36.0,-38.0,7.0
690293,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-13,1.0,4.0,322.0,-37.0,-36.0,5.0
690294,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-14,-7.0,1.0,224.0,-35.0,-35.0,6.0
690295,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-15,-15.0,-9.0,223.0,-23.0,-8.0,1.0
690296,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-16,38.0,39.0,,1.0,13.0,-9.0
690297,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-17,-6.0,0.0,,-43.0,-41.0,9.0
690298,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-18,-5.0,1.0,,-38.0,-37.0,7.0
690299,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-19,-4.0,-2.0,,-34.0,-37.0,6.0
690300,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-20,4.0,5.0,,-37.0,-36.0,4.0
690301,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-21,-9.0,0.0,,-34.0,-35.0,6.0
690302,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-22,-15.0,-9.0,,-19.0,-8.0,-1.0
690303,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-23,35.0,36.0,,,12.0,-10.0
690304,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-24,-1.0,2.0,,-36.0,-38.0,6.0
690305,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-25,-7.0,-1.0,,-41.0,-38.0,8.0
690306,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-26,-3.0,0.0,,-35.0,-36.0,7.0
690307,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-27,7.0,8.0,,-35.0,-35.0,4.0
690308,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-28,-6.0,2.0,,-30.0,-33.0,5.0
690309,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-29,-14.0,-6.0,,-24.0,-8.0,1.0
690310,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-30,31.0,35.0,,,9.0,-6.0
690311,CA,Canada,Nova Scotia,,,CA-NS,,2020-08-31,0.0,2.0,,-34.0,-38.0,6.0
690312,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-01,-3.0,1.0,,-33.0,-37.0,6.0
690313,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-02,-4.0,-3.0,,-33.0,-36.0,6.0
690314,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-03,-3.0,-2.0,,-44.0,-36.0,6.0
690315,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-04,-5.0,3.0,,-33.0,-34.0,5.0
690316,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-05,-12.0,-6.0,,-16.0,-9.0,-2.0
690317,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-06,47.0,53.0,,,8.0,-10.0
690318,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-07,-37.0,-39.0,,-56.0,-75.0,12.0
690319,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-08,-1.0,12.0,,-34.0,-38.0,6.0
690320,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-09,-7.0,0.0,,-35.0,-34.0,6.0
690321,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-10,-4.0,-2.0,,-38.0,-34.0,5.0
690322,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-11,-10.0,-2.0,101.0,-34.0,-31.0,5.0
690323,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-12,-12.0,-9.0,210.0,-21.0,-7.0,-1.0
690324,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-13,34.0,40.0,,-10.0,10.0,-8.0
690325,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-14,-7.0,-3.0,122.0,-37.0,-32.0,6.0
690326,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-15,-6.0,-2.0,134.0,-35.0,-30.0,5.0
690327,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-16,-8.0,-7.0,123.0,-33.0,-30.0,6.0
690328,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-17,-5.0,-6.0,155.0,-37.0,-30.0,4.0
690329,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-18,-10.0,-3.0,69.0,-35.0,-27.0,6.0
690330,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-19,-11.0,-4.0,151.0,-24.0,-7.0,1.0
690331,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-20,36.0,45.0,366.0,-8.0,10.0,-7.0
690332,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-21,-1.0,16.0,135.0,-34.0,-32.0,5.0
690333,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-22,-30.0,-10.0,20.0,-58.0,-37.0,13.0
690334,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-23,-30.0,-27.0,47.0,-63.0,-41.0,15.0
690335,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-24,-6.0,-6.0,156.0,-36.0,-26.0,5.0
690336,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-25,-12.0,-7.0,121.0,-36.0,-25.0,6.0
690337,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-26,-13.0,-7.0,154.0,-22.0,-5.0,1.0
690338,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-27,32.0,40.0,341.0,-13.0,12.0,-6.0
690339,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-28,-7.0,0.0,112.0,-38.0,-28.0,6.0
690340,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-29,-10.0,-1.0,95.0,-38.0,-28.0,7.0
690341,CA,Canada,Nova Scotia,,,CA-NS,,2020-09-30,-12.0,-4.0,33.0,-40.0,-27.0,7.0
690342,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-01,-3.0,0.0,147.0,-38.0,-24.0,4.0
690343,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-02,-11.0,-5.0,76.0,-35.0,-21.0,5.0
690344,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-03,-12.0,-7.0,135.0,-21.0,-7.0,1.0
690345,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-04,36.0,44.0,367.0,-9.0,9.0,-7.0
690346,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-05,-11.0,-4.0,62.0,-40.0,-28.0,6.0
690347,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-06,-10.0,-2.0,98.0,-34.0,-26.0,6.0
690348,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-07,-11.0,-3.0,63.0,-38.0,-25.0,6.0
690349,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-08,-6.0,-1.0,67.0,-41.0,-24.0,6.0
690350,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-09,-10.0,3.0,58.0,-38.0,-23.0,6.0
690351,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-10,-16.0,-1.0,111.0,-30.0,-8.0,1.0
690352,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-11,11.0,38.0,276.0,-22.0,7.0,-6.0
690353,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-12,-52.0,-51.0,216.0,-61.0,-74.0,14.0
690354,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-13,-13.0,2.0,70.0,-36.0,-27.0,7.0
690355,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-14,-18.0,-7.0,11.0,-45.0,-26.0,9.0
690356,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-15,-4.0,0.0,135.0,-34.0,-23.0,5.0
690357,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-16,-10.0,-2.0,88.0,-32.0,-20.0,5.0
690358,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-17,-17.0,-11.0,24.0,-31.0,-9.0,5.0
690359,CA,Canada,Nova Scotia,,,CA-NS,,2020-10-18,36.0,42.0,391.0,-4.0,10.0,-5.0
693017,CA,Canada,Nunavut,,,CA-NU,,2020-02-15,-7.0,,,,,
693018,CA,Canada,Nunavut,,,CA-NU,,2020-02-17,,,,,-7.0,
693019,CA,Canada,Nunavut,,,CA-NU,,2020-02-18,,,,,-4.0,
693020,CA,Canada,Nunavut,,,CA-NU,,2020-02-19,-4.0,,,,-2.0,
693021,CA,Canada,Nunavut,,,CA-NU,,2020-02-20,,,,,1.0,
693022,CA,Canada,Nunavut,,,CA-NU,,2020-02-21,-8.0,,,,-4.0,
693023,CA,Canada,Nunavut,,,CA-NU,,2020-02-22,-2.0,,,,,
693024,CA,Canada,Nunavut,,,CA-NU,,2020-02-24,,,,,4.0,
693025,CA,Canada,Nunavut,,,CA-NU,,2020-02-25,,,,,4.0,
693026,CA,Canada,Nunavut,,,CA-NU,,2020-02-26,9.0,,,,5.0,
693027,CA,Canada,Nunavut,,,CA-NU,,2020-02-27,,,,,6.0,
693028,CA,Canada,Nunavut,,,CA-NU,,2020-02-28,5.0,,,,4.0,
693029,CA,Canada,Nunavut,,,CA-NU,,2020-02-29,14.0,,,,,
693030,CA,Canada,Nunavut,,,CA-NU,,2020-03-02,,,,,5.0,
693031,CA,Canada,Nunavut,,,CA-NU,,2020-03-03,,,,,6.0,
693032,CA,Canada,Nunavut,,,CA-NU,,2020-03-04,1.0,,,,5.0,
693033,CA,Canada,Nunavut,,,CA-NU,,2020-03-05,,,,,8.0,
693034,CA,Canada,Nunavut,,,CA-NU,,2020-03-06,-2.0,,,,10.0,
693035,CA,Canada,Nunavut,,,CA-NU,,2020-03-07,-3.0,,,,,
693036,CA,Canada,Nunavut,,,CA-NU,,2020-03-08,-47.0,,,,,
693037,CA,Canada,Nunavut,,,CA-NU,,2020-03-09,,,,,-13.0,
693038,CA,Canada,Nunavut,,,CA-NU,,2020-03-10,,,,,5.0,
693039,CA,Canada,Nunavut,,,CA-NU,,2020-03-11,1.0,,,,7.0,
693040,CA,Canada,Nunavut,,,CA-NU,,2020-03-12,,,,,9.0,
693041,CA,Canada,Nunavut,,,CA-NU,,2020-03-13,0.0,,,,2.0,
693042,CA,Canada,Nunavut,,,CA-NU,,2020-03-14,-6.0,,,,,
693043,CA,Canada,Nunavut,,,CA-NU,,2020-03-16,,,,,-6.0,
693044,CA,Canada,Nunavut,,,CA-NU,,2020-03-17,,,,,-10.0,
693045,CA,Canada,Nunavut,,,CA-NU,,2020-03-18,-14.0,,,,-19.0,
693046,CA,Canada,Nunavut,,,CA-NU,,2020-03-19,-9.0,,,,-20.0,
693047,CA,Canada,Nunavut,,,CA-NU,,2020-03-20,-17.0,,,,-23.0,
693048,CA,Canada,Nunavut,,,CA-NU,,2020-03-21,-36.0,,,,-19.0,
693049,CA,Canada,Nunavut,,,CA-NU,,2020-03-23,-30.0,,,,-39.0,
693050,CA,Canada,Nunavut,,,CA-NU,,2020-03-24,-28.0,,,,-35.0,
693051,CA,Canada,Nunavut,,,CA-NU,,2020-03-25,-32.0,,,,-38.0,
693052,CA,Canada,Nunavut,,,CA-NU,,2020-03-26,-18.0,,,,-38.0,
693053,CA,Canada,Nunavut,,,CA-NU,,2020-03-27,-35.0,,,,-40.0,
693054,CA,Canada,Nunavut,,,CA-NU,,2020-03-28,-44.0,,,,-35.0,
693055,CA,Canada,Nunavut,,,CA-NU,,2020-03-29,-47.0,,,,-32.0,
693056,CA,Canada,Nunavut,,,CA-NU,,2020-03-30,-28.0,,,,-40.0,
693057,CA,Canada,Nunavut,,,CA-NU,,2020-03-31,-18.0,,,,-39.0,
693058,CA,Canada,Nunavut,,,CA-NU,,2020-04-01,-32.0,,,,-40.0,
693059,CA,Canada,Nunavut,,,CA-NU,,2020-04-02,-18.0,,,,-37.0,
693060,CA,Canada,Nunavut,,,CA-NU,,2020-04-03,-25.0,,,,-33.0,
693061,CA,Canada,Nunavut,,,CA-NU,,2020-04-04,-36.0,,,,-23.0,
693062,CA,Canada,Nunavut,,,CA-NU,,2020-04-06,,,,,-37.0,
693063,CA,Canada,Nunavut,,,CA-NU,,2020-04-07,,,,,-32.0,
693064,CA,Canada,Nunavut,,,CA-NU,,2020-04-08,,,,,-33.0,
693065,CA,Canada,Nunavut,,,CA-NU,,2020-04-09,,,,,-29.0,
693066,CA,Canada,Nunavut,,,CA-NU,,2020-04-10,,,,,-62.0,
693067,CA,Canada,Nunavut,,,CA-NU,,2020-04-11,,,,,-28.0,
693068,CA,Canada,Nunavut,,,CA-NU,,2020-04-13,,,,,-60.0,
693069,CA,Canada,Nunavut,,,CA-NU,,2020-04-14,,,,,-34.0,
693070,CA,Canada,Nunavut,,,CA-NU,,2020-04-15,,,,,-31.0,
693071,CA,Canada,Nunavut,,,CA-NU,,2020-04-16,,,,,-27.0,
693072,CA,Canada,Nunavut,,,CA-NU,,2020-04-17,,,,,-32.0,
693073,CA,Canada,Nunavut,,,CA-NU,,2020-04-18,,,,,-20.0,
693074,CA,Canada,Nunavut,,,CA-NU,,2020-04-20,,,,,-29.0,
693075,CA,Canada,Nunavut,,,CA-NU,,2020-04-21,,,,,-26.0,
693076,CA,Canada,Nunavut,,,CA-NU,,2020-04-22,,,,,-24.0,
693077,CA,Canada,Nunavut,,,CA-NU,,2020-04-23,,,,,-23.0,
693078,CA,Canada,Nunavut,,,CA-NU,,2020-04-24,,,,,-25.0,
693079,CA,Canada,Nunavut,,,CA-NU,,2020-04-25,,,,,-18.0,
693080,CA,Canada,Nunavut,,,CA-NU,,2020-04-27,,,,,-27.0,
693081,CA,Canada,Nunavut,,,CA-NU,,2020-04-28,,,,,-20.0,
693082,CA,Canada,Nunavut,,,CA-NU,,2020-04-29,,,,,-23.0,
693083,CA,Canada,Nunavut,,,CA-NU,,2020-04-30,,,,,-27.0,
693084,CA,Canada,Nunavut,,,CA-NU,,2020-05-01,,,,,-25.0,
693085,CA,Canada,Nunavut,,,CA-NU,,2020-05-02,,,,,-19.0,
693086,CA,Canada,Nunavut,,,CA-NU,,2020-05-04,,,,,-29.0,
693087,CA,Canada,Nunavut,,,CA-NU,,2020-05-05,,,,,-23.0,
693088,CA,Canada,Nunavut,,,CA-NU,,2020-05-06,,,,,-23.0,
693089,CA,Canada,Nunavut,,,CA-NU,,2020-05-07,,,,,-21.0,
693090,CA,Canada,Nunavut,,,CA-NU,,2020-05-08,,,,,-23.0,
693091,CA,Canada,Nunavut,,,CA-NU,,2020-05-09,,,,,-22.0,
693092,CA,Canada,Nunavut,,,CA-NU,,2020-05-11,,,,,-28.0,
693093,CA,Canada,Nunavut,,,CA-NU,,2020-05-12,,,,,-20.0,
693094,CA,Canada,Nunavut,,,CA-NU,,2020-05-13,,,,,-22.0,
693095,CA,Canada,Nunavut,,,CA-NU,,2020-05-14,,,,,-19.0,
693096,CA,Canada,Nunavut,,,CA-NU,,2020-05-15,,,,,-24.0,
693097,CA,Canada,Nunavut,,,CA-NU,,2020-05-16,,,,,-15.0,
