,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
676538,CA,Canada,British Columbia,Capital,2020-03-19,-38.0,2.0,95.0,-43.0,-49.0,17.0
676539,CA,Canada,British Columbia,Capital,2020-03-20,-44.0,-7.0,107.0,-38.0,-50.0,17.0
676540,CA,Canada,British Columbia,Capital,2020-03-21,-54.0,-18.0,67.0,-40.0,-42.0,11.0
676541,CA,Canada,British Columbia,Capital,2020-03-22,-56.0,-28.0,12.0,-53.0,-46.0,11.0
676542,CA,Canada,British Columbia,Capital,2020-03-23,-51.0,-18.0,16.0,-53.0,-58.0,20.0
676543,CA,Canada,British Columbia,Capital,2020-03-24,-56.0,-24.0,19.0,-55.0,-61.0,23.0
676544,CA,Canada,British Columbia,Capital,2020-03-25,-55.0,-23.0,52.0,-51.0,-62.0,22.0
676545,CA,Canada,British Columbia,Capital,2020-03-26,-59.0,-26.0,-5.0,-59.0,-63.0,24.0
676546,CA,Canada,British Columbia,Capital,2020-03-27,-59.0,-25.0,8.0,-59.0,-62.0,24.0
676547,CA,Canada,British Columbia,Capital,2020-03-28,-64.0,-32.0,-12.0,-61.0,-51.0,16.0
676548,CA,Canada,British Columbia,Capital,2020-03-29,-58.0,-34.0,31.0,-59.0,-50.0,12.0
676549,CA,Canada,British Columbia,Capital,2020-03-30,-56.0,-27.0,-14.0,-64.0,-63.0,22.0
676550,CA,Canada,British Columbia,Capital,2020-03-31,-53.0,-23.0,36.0,-59.0,-63.0,23.0
676551,CA,Canada,British Columbia,Capital,2020-04-01,-54.0,-22.0,48.0,-58.0,-63.0,23.0
676552,CA,Canada,British Columbia,Capital,2020-04-02,-55.0,-25.0,26.0,-61.0,-63.0,24.0
676553,CA,Canada,British Columbia,Capital,2020-04-03,-56.0,-24.0,-1.0,-60.0,-61.0,24.0
676554,CA,Canada,British Columbia,Capital,2020-04-04,-60.0,-30.0,3.0,-62.0,-51.0,15.0
676555,CA,Canada,British Columbia,Capital,2020-04-05,-58.0,-34.0,14.0,-64.0,-51.0,12.0
676556,CA,Canada,British Columbia,Capital,2020-04-06,-50.0,-25.0,40.0,-57.0,-61.0,21.0
676557,CA,Canada,British Columbia,Capital,2020-04-07,-51.0,-23.0,76.0,-55.0,-62.0,22.0
676558,CA,Canada,British Columbia,Capital,2020-04-08,-50.0,-21.0,70.0,-55.0,-61.0,22.0
676559,CA,Canada,British Columbia,Capital,2020-04-09,-44.0,-11.0,64.0,-54.0,-61.0,21.0
676560,CA,Canada,British Columbia,Capital,2020-04-10,-59.0,-24.0,69.0,-65.0,-79.0,27.0
676561,CA,Canada,British Columbia,Capital,2020-04-11,-57.0,-24.0,28.0,-57.0,-51.0,14.0
676562,CA,Canada,British Columbia,Capital,2020-04-12,-61.0,-38.0,40.0,-60.0,-49.0,11.0
676563,CA,Canada,British Columbia,Capital,2020-04-13,-52.0,-27.0,54.0,-61.0,-72.0,23.0
676564,CA,Canada,British Columbia,Capital,2020-04-14,-49.0,-20.0,56.0,-56.0,-60.0,22.0
676565,CA,Canada,British Columbia,Capital,2020-04-15,-47.0,-19.0,77.0,-51.0,-60.0,21.0
676566,CA,Canada,British Columbia,Capital,2020-04-16,-48.0,-19.0,79.0,-53.0,-60.0,21.0
676567,CA,Canada,British Columbia,Capital,2020-04-17,-51.0,-22.0,38.0,-54.0,-58.0,22.0
676568,CA,Canada,British Columbia,Capital,2020-04-18,-53.0,-24.0,37.0,-54.0,-45.0,13.0
676569,CA,Canada,British Columbia,Capital,2020-04-19,-49.0,-27.0,47.0,-55.0,-45.0,10.0
676570,CA,Canada,British Columbia,Capital,2020-04-20,-44.0,-18.0,53.0,-53.0,-58.0,19.0
676571,CA,Canada,British Columbia,Capital,2020-04-21,-48.0,-19.0,38.0,-54.0,-59.0,21.0
676572,CA,Canada,British Columbia,Capital,2020-04-22,-52.0,-23.0,-13.0,-58.0,-60.0,24.0
676573,CA,Canada,British Columbia,Capital,2020-04-23,-47.0,-16.0,58.0,-54.0,-59.0,21.0
676574,CA,Canada,British Columbia,Capital,2020-04-24,-49.0,-20.0,44.0,-54.0,-57.0,21.0
676575,CA,Canada,British Columbia,Capital,2020-04-25,-53.0,-23.0,18.0,-54.0,-46.0,14.0
676576,CA,Canada,British Columbia,Capital,2020-04-26,-51.0,-27.0,27.0,-58.0,-45.0,11.0
676577,CA,Canada,British Columbia,Capital,2020-04-27,-45.0,-17.0,36.0,-56.0,-58.0,19.0
676578,CA,Canada,British Columbia,Capital,2020-04-28,-46.0,-16.0,25.0,-54.0,-58.0,21.0
676579,CA,Canada,British Columbia,Capital,2020-04-29,-45.0,-17.0,58.0,-49.0,-58.0,20.0
676580,CA,Canada,British Columbia,Capital,2020-04-30,-44.0,-15.0,70.0,-48.0,-57.0,20.0
676581,CA,Canada,British Columbia,Capital,2020-05-01,-45.0,-18.0,70.0,-47.0,-55.0,20.0
676582,CA,Canada,British Columbia,Capital,2020-05-02,-52.0,-22.0,1.0,-51.0,-45.0,13.0
676583,CA,Canada,British Columbia,Capital,2020-05-03,-46.0,-23.0,51.0,-50.0,-41.0,10.0
676584,CA,Canada,British Columbia,Capital,2020-05-04,-42.0,-18.0,29.0,-51.0,-57.0,19.0
676585,CA,Canada,British Columbia,Capital,2020-05-05,-42.0,-13.0,106.0,-46.0,-56.0,19.0
676586,CA,Canada,British Columbia,Capital,2020-05-06,-42.0,-11.0,73.0,-47.0,-57.0,20.0
676587,CA,Canada,British Columbia,Capital,2020-05-07,-41.0,-9.0,103.0,-47.0,-56.0,19.0
676588,CA,Canada,British Columbia,Capital,2020-05-08,-40.0,-6.0,127.0,-44.0,-54.0,17.0
676589,CA,Canada,British Columbia,Capital,2020-05-09,-44.0,-3.0,84.0,-41.0,-40.0,9.0
676590,CA,Canada,British Columbia,Capital,2020-05-10,-37.0,-6.0,95.0,-43.0,-34.0,5.0
676591,CA,Canada,British Columbia,Capital,2020-05-11,-41.0,-11.0,36.0,-48.0,-55.0,18.0
676592,CA,Canada,British Columbia,Capital,2020-05-12,-42.0,-7.0,53.0,-50.0,-54.0,20.0
676593,CA,Canada,British Columbia,Capital,2020-05-13,-42.0,-9.0,60.0,-48.0,-55.0,20.0
676594,CA,Canada,British Columbia,Capital,2020-05-14,-39.0,-6.0,86.0,-47.0,-54.0,19.0
676595,CA,Canada,British Columbia,Capital,2020-05-15,-38.0,-4.0,116.0,-39.0,-54.0,17.0
676596,CA,Canada,British Columbia,Capital,2020-05-16,-48.0,-14.0,-6.0,-51.0,-41.0,12.0
676597,CA,Canada,British Columbia,Capital,2020-05-17,-40.0,-14.0,54.0,-50.0,-36.0,8.0
676598,CA,Canada,British Columbia,Capital,2020-05-18,-40.0,-8.0,146.0,-47.0,-77.0,20.0
676599,CA,Canada,British Columbia,Capital,2020-05-19,-33.0,-2.0,101.0,-42.0,-52.0,17.0
676600,CA,Canada,British Columbia,Capital,2020-05-20,-33.0,-4.0,66.0,-43.0,-51.0,18.0
676601,CA,Canada,British Columbia,Capital,2020-05-21,-36.0,-4.0,33.0,-48.0,-52.0,19.0
676602,CA,Canada,British Columbia,Capital,2020-05-22,-33.0,-3.0,74.0,-41.0,-48.0,17.0
676603,CA,Canada,British Columbia,Capital,2020-05-23,-36.0,-7.0,70.0,-36.0,-30.0,8.0
676604,CA,Canada,British Columbia,Capital,2020-05-24,-33.0,-12.0,53.0,-40.0,-29.0,7.0
676605,CA,Canada,British Columbia,Capital,2020-05-25,-30.0,-3.0,22.0,-45.0,-51.0,17.0
676606,CA,Canada,British Columbia,Capital,2020-05-26,-28.0,-3.0,117.0,-37.0,-48.0,16.0
676607,CA,Canada,British Columbia,Capital,2020-05-27,-26.0,1.0,132.0,-34.0,-47.0,15.0
676608,CA,Canada,British Columbia,Capital,2020-05-28,-27.0,1.0,115.0,-38.0,-47.0,16.0
676609,CA,Canada,British Columbia,Capital,2020-05-29,-29.0,0.0,112.0,-35.0,-45.0,14.0
676610,CA,Canada,British Columbia,Capital,2020-05-30,-36.0,-7.0,7.0,-39.0,-26.0,9.0
676611,CA,Canada,British Columbia,Capital,2020-05-31,-27.0,-6.0,68.0,-32.0,-21.0,5.0
676612,CA,Canada,British Columbia,Capital,2020-06-01,-22.0,4.0,81.0,-36.0,-45.0,13.0
676613,CA,Canada,British Columbia,Capital,2020-06-02,-28.0,1.0,36.0,-42.0,-45.0,17.0
676614,CA,Canada,British Columbia,Capital,2020-06-03,-25.0,0.0,90.0,-37.0,-45.0,15.0
676615,CA,Canada,British Columbia,Capital,2020-06-04,-25.0,1.0,85.0,-39.0,-45.0,15.0
676616,CA,Canada,British Columbia,Capital,2020-06-05,-26.0,-5.0,92.0,-35.0,-44.0,13.0
676617,CA,Canada,British Columbia,Capital,2020-06-06,-29.0,-6.0,66.0,-37.0,-23.0,6.0
676618,CA,Canada,British Columbia,Capital,2020-06-07,-24.0,-10.0,99.0,-32.0,-21.0,4.0
676619,CA,Canada,British Columbia,Capital,2020-06-08,-22.0,-2.0,50.0,-39.0,-45.0,14.0
676620,CA,Canada,British Columbia,Capital,2020-06-09,-27.0,-4.0,24.0,-45.0,-46.0,16.0
676621,CA,Canada,British Columbia,Capital,2020-06-10,-22.0,-1.0,100.0,-34.0,-44.0,14.0
676622,CA,Canada,British Columbia,Capital,2020-06-11,-23.0,-2.0,92.0,-35.0,-44.0,14.0
676623,CA,Canada,British Columbia,Capital,2020-06-12,-26.0,-6.0,49.0,-37.0,-44.0,14.0
676624,CA,Canada,British Columbia,Capital,2020-06-13,-26.0,-7.0,70.0,-31.0,-20.0,6.0
676625,CA,Canada,British Columbia,Capital,2020-06-14,-22.0,-10.0,82.0,-28.0,-18.0,3.0
